epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,1497.49,1.1221,0.80446,1.20375,0.84431,0.76786,0.85912,0.67377,1.47924,0.93395,0.88966,0.00185681,0.00185681,0.00185681
28,1551.82,1.15197,0.81506,1.21657,0.88559,0.7115,0.84898,0.67292,1.5221,0.93657,0.88578,0.00184588,0.00184588,0.00184588
29,1606.57,1.17093,0.81827,1.21894,0.86831,0.72743,0.8588,0.68299,1.47127,0.85669,0.88213,0.00183459,0.00183459,0.00183459
30,1661.05,1.12159,0.79823,1.21027,0.89313,0.72389,0.85149,0.68723,1.43603,0.90937,0.86232,0.00182294,0.00182294,0.00182294
31,1716.47,1.12255,0.79259,1.20846,0.9014,0.73274,0.86603,0.69782,1.49158,0.87086,0.88258,0.00181093,0.00181093,0.00181093
32,1771.24,1.14642,0.77336,1.21195,0.86389,0.76386,0.87185,0.7199,1.36578,0.86522,0.84675,0.00179856,0.00179856,0.00179856
33,1825.62,1.10604,0.77828,1.20744,0.88864,0.73982,0.87308,0.70905,1.45799,0.87159,0.87211,0.00178586,0.00178586,0.00178586
34,1879.8,1.13349,0.7715,1.21208,0.86837,0.7469,0.87062,0.70704,1.39062,0.87616,0.86375,0.00177281,0.00177281,0.00177281
35,1934.07,1.10714,0.80338,1.20803,0.85685,0.74161,0.86068,0.69759,1.42663,0.90571,0.8659,0.00175943,0.00175943,0.00175943
36,1988.92,1.136,0.80735,1.20236,0.90004,0.71715,0.85817,0.68112,1.45498,0.93209,0.86837,0.00174571,0.00174571,0.00174571
37,2043.79,1.12059,0.75384,1.20468,0.87993,0.75229,0.881,0.69856,1.47287,0.83949,0.87356,0.00173168,0.00173168,0.00173168
38,2099.28,1.09944,0.76936,1.21138,0.86373,0.77407,0.87821,0.69957,1.52564,0.84863,0.88528,0.00171733,0.00171733,0.00171733
39,2153.52,1.08195,0.76532,1.20638,0.88833,0.74336,0.87391,0.70341,1.42844,0.79849,0.86673,0.00170267,0.00170267,0.00170267
40,2207.68,1.11404,0.74793,1.20857,0.8886,0.76239,0.87667,0.68369,1.46246,0.87343,0.86808,0.0016877,0.0016877,0.0016877
41,2262.08,1.09524,0.7457,1.21356,0.89196,0.75983,0.87602,0.70151,1.44125,0.86094,0.86248,0.00167244,0.00167244,0.00167244
42,2316.44,1.08936,0.7449,1.20229,0.87718,0.7469,0.86622,0.68259,1.46337,0.89001,0.87941,0.00165689,0.00165689,0.00165689
43,2371.19,1.08198,0.73785,1.1963,0.90771,0.73805,0.88107,0.7071,1.43072,0.82875,0.8583,0.00164105,0.00164105,0.00164105
44,2426.24,1.07961,0.73094,1.21068,0.89874,0.75406,0.88073,0.70514,1.47256,0.86844,0.88226,0.00162494,0.00162494,0.00162494
45,2481.41,1.04461,0.72048,1.18898,0.87046,0.74924,0.87028,0.71719,1.41304,0.85586,0.85532,0.00160855,0.00160855,0.00160855
46,2535.58,1.06112,0.74949,1.19214,0.87073,0.75103,0.8658,0.6923,1.42002,0.91127,0.85752,0.00159191,0.00159191,0.00159191
47,2589.8,1.09046,0.73358,1.20528,0.86605,0.73235,0.85269,0.67036,1.53504,0.90171,0.86483,0.00157501,0.00157501,0.00157501
48,2644.01,1.04422,0.74228,1.1975,0.89294,0.76283,0.87761,0.71668,1.43516,0.83934,0.85955,0.00155786,0.00155786,0.00155786
49,2698.74,1.05289,0.71659,1.19636,0.87775,0.78407,0.88016,0.72153,1.41622,0.82009,0.84579,0.00154047,0.00154047,0.00154047
50,2753.56,1.04231,0.70049,1.19472,0.90162,0.7624,0.88689,0.71293,1.47045,0.79978,0.85784,0.00152285,0.00152285,0.00152285
51,2808.99,1.04895,0.69583,1.18826,0.88532,0.7652,0.8775,0.69824,1.46726,0.83114,0.86384,0.001505,0.001505,0.001505
52,2863.64,1.03202,0.70519,1.1997,0.88913,0.73806,0.86872,0.70247,1.38782,0.89352,0.85328,0.00148694,0.00148694,0.00148694
53,2917.84,1.02558,0.6882,1.19411,0.87891,0.76283,0.88637,0.7032,1.52144,0.83761,0.86913,0.00146866,0.00146866,0.00146866
54,2971.92,1.05174,0.6922,1.1933,0.88212,0.78584,0.87932,0.71486,1.47889,0.82436,0.85888,0.00145019,0.00145019,0.00145019
55,3026.25,1.04069,0.68614,1.19123,0.87319,0.7922,0.88614,0.69234,1.56144,0.79228,0.87193,0.00143152,0.00143152,0.00143152
56,3080.77,1.04436,0.69376,1.199,0.87384,0.74867,0.86956,0.6997,1.49446,0.81382,0.86597,0.00141267,0.00141267,0.00141267
57,3136.16,1.02592,0.69689,1.19614,0.87843,0.76814,0.88098,0.70421,1.45669,0.78679,0.86198,0.00139364,0.00139364,0.00139364
58,3191.07,1.01203,0.66598,1.18985,0.85817,0.78407,0.8812,0.69927,1.48546,0.79761,0.86107,0.00137444,0.00137444,0.00137444
59,3245.37,1.03344,0.67583,1.19294,0.87839,0.76814,0.87924,0.70877,1.46574,0.84225,0.85743,0.00135509,0.00135509,0.00135509
60,3299.48,1.02246,0.67606,1.19534,0.88846,0.7895,0.87996,0.69311,1.49839,0.78822,0.86504,0.00133558,0.00133558,0.00133558
61,3353.92,1.01328,0.65969,1.19606,0.86149,0.79292,0.88996,0.70278,1.50707,0.75162,0.86753,0.00131593,0.00131593,0.00131593
62,3408.24,1.01514,0.6728,1.18667,0.86354,0.7823,0.87408,0.68093,1.54383,0.78525,0.86682,0.00129614,0.00129614,0.00129614
63,3462.66,1.00664,0.65449,1.19536,0.90231,0.75044,0.87272,0.69615,1.50137,0.77744,0.85871,0.00127623,0.00127623,0.00127623
64,3518.2,1.00315,0.64112,1.19618,0.87108,0.76535,0.86958,0.71046,1.42987,0.78124,0.84973,0.0012562,0.0012562,0.0012562
65,3574.2,1.01721,0.65804,1.19406,0.86234,0.77609,0.8769,0.71627,1.43389,0.83442,0.85523,0.00123607,0.00123607,0.00123607
66,3628.62,1.00901,0.64846,1.19173,0.88005,0.77916,0.88176,0.70061,1.50108,0.76544,0.86575,0.00121583,0.00121583,0.00121583
67,3682.71,1.01363,0.64327,1.19009,0.86266,0.77168,0.87418,0.69891,1.48873,0.84977,0.85688,0.00119551,0.00119551,0.00119551
68,3736.96,0.98009,0.61798,1.19152,0.90374,0.75752,0.88089,0.72621,1.42275,0.76205,0.84957,0.0011751,0.0011751,0.0011751
69,3791.91,0.98889,0.62006,1.18375,0.86175,0.78332,0.88776,0.7196,1.45271,0.78531,0.857,0.00115462,0.00115462,0.00115462
70,3846.32,0.98616,0.6107,1.19335,0.91354,0.76283,0.88554,0.71867,1.46964,0.81344,0.86517,0.00113408,0.00113408,0.00113408
71,3901.85,0.98875,0.61125,1.18992,0.89476,0.77522,0.87525,0.7066,1.46268,0.79631,0.86151,0.00111348,0.00111348,0.00111348
72,3956.05,0.97313,0.62526,1.19226,0.90072,0.75474,0.87853,0.70494,1.46107,0.82261,0.86555,0.00109284,0.00109284,0.00109284
73,4010.42,0.9672,0.59713,1.17882,0.876,0.77523,0.88029,0.70354,1.49656,0.7966,0.86177,0.00107216,0.00107216,0.00107216
74,4064.53,0.98038,0.59917,1.18982,0.884,0.78938,0.88543,0.70668,1.4798,0.74301,0.85912,0.00105146,0.00105146,0.00105146
75,4119.21,0.97535,0.59708,1.18576,0.86025,0.8,0.888,0.7082,1.48015,0.74305,0.86108,0.00103073,0.00103073,0.00103073
76,4173.71,0.95397,0.58711,1.18504,0.85409,0.79773,0.87942,0.71111,1.49914,0.80249,0.85839,0.00101,0.00101,0.00101
77,4228.49,0.95856,0.57973,1.18605,0.84218,0.80531,0.88798,0.71719,1.45162,0.73725,0.85967,0.000989267,0.000989267,0.000989267
78,4283.46,0.95626,0.56985,1.18518,0.90286,0.77345,0.88844,0.72025,1.49213,0.74411,0.86673,0.000968543,0.000968543,0.000968543
79,4337.58,0.95258,0.58266,1.18334,0.86879,0.77168,0.88258,0.71301,1.46793,0.75426,0.85912,0.000947837,0.000947837,0.000947837
80,4391.67,0.95226,0.56713,1.18516,0.87278,0.78928,0.88507,0.71912,1.44508,0.74458,0.85942,0.000927159,0.000927159,0.000927159
81,4445.71,0.93438,0.55775,1.18214,0.8858,0.7646,0.87897,0.69847,1.47235,0.78094,0.86103,0.000906517,0.000906517,0.000906517
82,4500.75,0.93034,0.56368,1.17624,0.90609,0.76106,0.88297,0.70623,1.47506,0.76462,0.8599,0.00088592,0.00088592,0.00088592
83,4555.02,0.93549,0.54241,1.1846,0.9032,0.75575,0.87994,0.71462,1.4531,0.80598,0.85601,0.000865378,0.000865378,0.000865378
84,4610.41,0.92588,0.54625,1.18,0.85321,0.78938,0.87428,0.70989,1.47101,0.76772,0.86169,0.000844899,0.000844899,0.000844899
85,4665.06,0.92079,0.54198,1.17815,0.85565,0.80177,0.87947,0.7264,1.41078,0.79028,0.84666,0.000824492,0.000824492,0.000824492
86,4719.27,0.90792,0.52325,1.17692,0.91216,0.77191,0.8842,0.721,1.44242,0.73179,0.85571,0.000804167,0.000804167,0.000804167
87,4773.46,0.94787,0.52435,1.18348,0.90213,0.76814,0.87984,0.71578,1.42979,0.74293,0.86161,0.000783933,0.000783933,0.000783933
88,4827.77,0.89658,0.50045,1.17927,0.88052,0.78053,0.8812,0.72549,1.42162,0.74712,0.856,0.000763797,0.000763797,0.000763797
89,4882.48,0.89081,0.49847,1.18281,0.8559,0.79292,0.8781,0.71329,1.4559,0.77671,0.86324,0.000743769,0.000743769,0.000743769
90,4937.48,0.91455,0.52303,1.17704,0.86961,0.79115,0.87353,0.71794,1.42396,0.76429,0.84895,0.000723859,0.000723859,0.000723859
91,4992.89,0.96116,0.50123,1.18263,0.86063,0.77597,0.87428,0.71076,1.42295,0.76972,0.8645,0.000704073,0.000704073,0.000704073
92,5047.23,0.88645,0.47827,1.17777,0.87246,0.77522,0.86952,0.70279,1.46114,0.77011,0.87291,0.000684422,0.000684422,0.000684422
93,5101.28,0.89523,0.47137,1.18199,0.90077,0.75575,0.86486,0.7154,1.44065,0.78333,0.87269,0.000664914,0.000664914,0.000664914
94,5155.52,0.87497,0.47092,1.17754,0.88592,0.75398,0.86714,0.70869,1.46308,0.78059,0.87039,0.000645557,0.000645557,0.000645557
95,5209.83,0.87898,0.47315,1.17969,0.88059,0.77699,0.86366,0.71046,1.38711,0.84746,0.85755,0.00062636,0.00062636,0.00062636
96,5264.16,0.86805,0.46518,1.16759,0.88507,0.7633,0.8702,0.7209,1.42534,0.76973,0.86432,0.000607331,0.000607331,0.000607331
97,5319.46,0.8471,0.44885,1.17125,0.89393,0.75575,0.87862,0.71968,1.45388,0.77186,0.87431,0.000588479,0.000588479,0.000588479
98,5374.26,0.87073,0.45482,1.17192,0.88484,0.76154,0.86545,0.72263,1.43661,0.78649,0.86736,0.000569811,0.000569811,0.000569811
99,5428.47,0.87834,0.44712,1.16989,0.88938,0.76637,0.8702,0.72361,1.41971,0.79259,0.86876,0.000551337,0.000551337,0.000551337
100,5482.41,0.81662,0.40999,1.165,0.84809,0.78064,0.86395,0.72271,1.43744,0.79557,0.87272,0.000533064,0.000533064,0.000533064
101,5536.79,0.84367,0.43723,1.16958,0.86405,0.78053,0.87062,0.71742,1.4433,0.80519,0.87165,0.000515,0.000515,0.000515
102,5591.42,0.83033,0.42651,1.16926,0.8931,0.77522,0.87637,0.72696,1.428,0.77809,0.86228,0.000497153,0.000497153,0.000497153
103,5646.43,0.83213,0.42241,1.16467,0.91753,0.73805,0.86763,0.72265,1.41957,0.82706,0.86562,0.000479531,0.000479531,0.000479531
104,5701.8,0.81398,0.41527,1.16635,0.91574,0.75016,0.86889,0.71606,1.42543,0.80398,0.86674,0.000462142,0.000462142,0.000462142
105,5756.23,0.81495,0.40088,1.15922,0.90502,0.76106,0.87009,0.72155,1.44494,0.77833,0.87441,0.000444994,0.000444994,0.000444994
106,5810.22,0.79683,0.39429,1.16705,0.89007,0.77388,0.86937,0.71569,1.44534,0.80661,0.87589,0.000428093,0.000428093,0.000428093
107,5864.28,0.77618,0.38255,1.15906,0.89495,0.75221,0.87061,0.71699,1.45696,0.78067,0.88157,0.000411447,0.000411447,0.000411447
108,5918.86,0.76738,0.37237,1.16488,0.8463,0.78761,0.86632,0.71673,1.4431,0.84787,0.87655,0.000395064,0.000395064,0.000395064
109,5973.22,0.77252,0.38162,1.16089,0.89686,0.77699,0.87075,0.71868,1.46073,0.80037,0.88718,0.00037895,0.00037895,0.00037895
110,6028.13,0.75308,0.36987,1.16207,0.87261,0.78803,0.86811,0.72058,1.45481,0.82281,0.8838,0.000363114,0.000363114,0.000363114
111,6083.06,0.74749,0.36208,1.15592,0.91719,0.74159,0.87449,0.72426,1.46056,0.82372,0.8821,0.000347561,0.000347561,0.000347561
112,6137.46,0.74588,0.35389,1.15431,0.88253,0.77125,0.86955,0.71865,1.46384,0.79938,0.88216,0.000332298,0.000332298,0.000332298
113,6191.62,0.73823,0.35372,1.16128,0.90298,0.75575,0.86644,0.71641,1.45103,0.80264,0.8832,0.000317333,0.000317333,0.000317333
114,6245.69,0.72343,0.33798,1.16014,0.87872,0.76637,0.86728,0.7106,1.48652,0.80765,0.89073,0.000302672,0.000302672,0.000302672
115,6300.54,0.71267,0.33781,1.14703,0.89914,0.7646,0.86828,0.7158,1.46358,0.82377,0.89019,0.000288321,0.000288321,0.000288321
116,6355,0.70597,0.32897,1.15511,0.86758,0.77696,0.86972,0.722,1.46886,0.80441,0.88629,0.000274287,0.000274287,0.000274287
117,6410.23,0.69108,0.32298,1.14744,0.8743,0.77876,0.86888,0.71593,1.48694,0.81161,0.88937,0.000260575,0.000260575,0.000260575
118,6464.45,0.68385,0.31183,1.15209,0.88349,0.75575,0.86381,0.71356,1.49329,0.8326,0.89484,0.000247192,0.000247192,0.000247192
119,6518.55,0.68124,0.30445,1.15144,0.89294,0.7529,0.86289,0.70853,1.48819,0.82979,0.89542,0.000234143,0.000234143,0.000234143
120,6572.38,0.66415,0.30417,1.14391,0.9112,0.73982,0.86649,0.71813,1.50004,0.81246,0.89907,0.000221435,0.000221435,0.000221435
121,6626.77,0.66948,0.29517,1.15799,0.86823,0.77876,0.8621,0.71142,1.4969,0.81431,0.89653,0.000209073,0.000209073,0.000209073
122,6681.64,0.65381,0.29179,1.1462,0.84281,0.80177,0.86761,0.71869,1.51099,0.82662,0.90148,0.000197062,0.000197062,0.000197062
123,6736.58,0.66336,0.29082,1.14964,0.8934,0.7713,0.87056,0.71678,1.52403,0.8243,0.90148,0.000185408,0.000185408,0.000185408
124,6791.87,0.64744,0.28859,1.14397,0.89879,0.7646,0.87029,0.71934,1.49419,0.81107,0.89359,0.000174115,0.000174115,0.000174115
125,6846.04,0.63955,0.27562,1.14648,0.91501,0.7431,0.8659,0.71677,1.51512,0.81152,0.89976,0.000163189,0.000163189,0.000163189
126,6900.4,0.62907,0.27995,1.1426,0.88088,0.77345,0.8691,0.71741,1.51077,0.82125,0.89891,0.000152635,0.000152635,0.000152635
127,6955.83,0.62857,0.27505,1.13792,0.89886,0.76283,0.87041,0.71596,1.51633,0.80423,0.90279,0.000142456,0.000142456,0.000142456
128,7010.36,0.62006,0.26879,1.1414,0.88425,0.77068,0.86967,0.71224,1.54067,0.81228,0.91707,0.000132658,0.000132658,0.000132658
129,7064.71,0.63391,0.26627,1.14003,0.88221,0.76991,0.8693,0.71227,1.53796,0.81362,0.90847,0.000123245,0.000123245,0.000123245
130,7119.62,0.64297,0.26527,1.14695,0.90316,0.75575,0.87117,0.71236,1.5532,0.82711,0.91431,0.000114221,0.000114221,0.000114221
131,7174.52,0.6391,0.265,1.13853,0.86242,0.7877,0.87205,0.71469,1.55247,0.80978,0.91127,0.00010559,0.00010559,0.00010559
132,7228.45,0.64149,0.26108,1.14059,0.87928,0.78053,0.87297,0.71572,1.55475,0.82259,0.91475,9.73555e-05,9.73555e-05,9.73555e-05
133,7282.42,0.64892,0.26286,1.14221,0.86472,0.77876,0.87211,0.71792,1.55901,0.83308,0.91496,8.95213e-05,8.95213e-05,8.95213e-05
134,7336.55,0.6141,0.25689,1.14656,0.87923,0.76637,0.86888,0.7162,1.55176,0.83158,0.91696,8.20908e-05,8.20908e-05,8.20908e-05
135,7391.23,0.5952,0.25309,1.14035,0.88121,0.76152,0.86949,0.71395,1.53587,0.84618,0.9119,7.50674e-05,7.50674e-05,7.50674e-05
136,7445.74,0.59895,0.25462,1.13827,0.87442,0.7887,0.87101,0.71607,1.556,0.83967,0.91592,6.8454e-05,6.8454e-05,6.8454e-05
137,7500.83,0.61213,0.24927,1.1385,0.8839,0.77876,0.87219,0.71607,1.55027,0.82908,0.91591,6.22537e-05,6.22537e-05,6.22537e-05
138,7554.97,0.59582,0.24985,1.13954,0.88189,0.78053,0.87126,0.71601,1.55334,0.83412,0.91704,5.64691e-05,5.64691e-05,5.64691e-05
139,7608.92,0.58389,0.24898,1.14305,0.86549,0.78938,0.87002,0.7156,1.55405,0.81969,0.91621,5.11027e-05,5.11027e-05,5.11027e-05
140,7663.04,0.58114,0.24771,1.14348,0.88419,0.77699,0.87106,0.7148,1.55226,0.82279,0.91552,4.61569e-05,4.61569e-05,4.61569e-05
141,7735.88,0.58813,0.25387,1.13679,0.89396,0.77699,0.8716,0.71427,1.54837,0.82424,0.91623,4.16339e-05,4.16339e-05,4.16339e-05
142,7790.6,0.57792,0.24476,1.13912,0.88261,0.7823,0.86915,0.71245,1.54748,0.82895,0.91445,3.75356e-05,3.75356e-05,3.75356e-05
143,7845.28,0.58168,0.23857,1.13852,0.89013,0.77345,0.8697,0.71378,1.54878,0.82172,0.91625,3.38639e-05,3.38639e-05,3.38639e-05
144,7899.86,0.56802,0.24117,1.13754,0.87822,0.78407,0.86973,0.71125,1.54274,0.8331,0.91323,3.06204e-05,3.06204e-05,3.06204e-05
145,7954.01,0.56191,0.24017,1.13617,0.8813,0.7823,0.87027,0.71159,1.54156,0.83127,0.91455,2.78064e-05,2.78064e-05,2.78064e-05
146,8007.94,0.57127,0.24241,1.13402,0.8852,0.77788,0.86918,0.71202,1.53772,0.8317,0.91518,2.54233e-05,2.54233e-05,2.54233e-05
147,8062.11,0.57638,0.24296,1.13647,0.89285,0.77522,0.86987,0.71352,1.54031,0.81538,0.91544,2.34721e-05,2.34721e-05,2.34721e-05
148,8116.79,0.55223,0.2354,1.13594,0.88507,0.77692,0.86924,0.71176,1.54727,0.81062,0.91718,2.19535e-05,2.19535e-05,2.19535e-05
149,8171.46,0.55601,0.23688,1.13687,0.88462,0.77699,0.87147,0.7114,1.54737,0.81028,0.91717,2.08684e-05,2.08684e-05,2.08684e-05
150,8226.59,0.55145,0.2345,1.13791,0.87954,0.77522,0.87223,0.71288,1.54961,0.81717,0.91822,2.02171e-05,2.02171e-05,2.02171e-05
