feature,importance
t96_f40,0.0007425537
t82_f60,0.00073821837
t10_f61,0.0007377463
t103_f55,0.00073485007
t54_f0,0.0007335448
t7_f50,0.00073088123
t33_f62,0.00073002
t13_f42,0.0007238851
t0_f51,0.0007208594
t83_f58,0.00071956567
t53_f5,0.00071895524
t0_f50,0.00071848324
t1_f59,0.00071777805
t88_f28,0.00071541814
t114_f28,0.00071533985
t72_f61,0.0007149833
t45_f51,0.0007049594
t127_f61,0.0007045181
t34_f6,0.0007004109
t109_f61,0.0007001681
t11_f50,0.0006936373
t60_f43,0.00068873883
t34_f22,0.0006814098
t69_f41,0.0006802205
t3_f51,0.0006767741
t1_f2,0.00067244814
t2_f28,0.0006709167
t103_f56,0.00066875527
t5_f61,0.0006637684
t65_f55,0.0006635094
t98_f55,0.00065801316
t67_f2,0.00065792055
t98_f24,0.00065747317
t15_f50,0.0006544729
t57_f5,0.0006533383
t123_f50,0.0006449349
t55_f18,0.00063656305
t88_f50,0.0006359536
t71_f7,0.00063448277
t112_f55,0.0006256199
t107_f44,0.00062409363
t104_f51,0.00062244193
t115_f35,0.00061762123
t48_f44,0.0006172631
t29_f47,0.00061414525
t116_f35,0.0006135925
t34_f52,0.00061318115
t86_f1,0.0006129371
t3_f42,0.000612034
t28_f35,0.00060930714
t123_f16,0.00060581707
t39_f24,0.0006050685
t48_f7,0.0006050219
t17_f30,0.00060316274
t42_f61,0.000602273
t48_f35,0.00060205295
t109_f7,0.00060109445
t112_f50,0.0005942045
t83_f50,0.0005940503
t76_f42,0.0005940493
t1_f50,0.00059247843
t47_f61,0.00059088186
t33_f61,0.0005905113
t64_f34,0.0005887284
t127_f42,0.000585169
t3_f7,0.0005817327
t126_f58,0.0005793317
t29_f30,0.00057051686
t32_f55,0.0005652987
t107_f28,0.0005577436
t20_f1,0.0005563404
t26_f30,0.00055546226
t14_f47,0.00055526133
t100_f52,0.000553263
t48_f42,0.00055255624
t75_f4,0.0005482208
t47_f7,0.0005438432
t39_f50,0.0005435832
t74_f18,0.0005426157
t32_f40,0.00053866877
t29_f43,0.00053639495
t69_f30,0.0005355301
t126_f55,0.0005346939
t126_f3,0.000534318
t8_f57,0.00053180737
t69_f22,0.00053139275
t23_f34,0.00053085026
t44_f35,0.00053061
t25_f45,0.0005276326
t50_f1,0.00052752823
t44_f43,0.00052640383
t29_f28,0.00052606926
t7_f44,0.00052359834
t60_f53,0.00052229693
t115_f61,0.0005222461
t25_f28,0.00052183884
t38_f61,0.00051988324
t110_f58,0.0005172939
t123_f18,0.0005169031
t124_f2,0.0005162121
t42_f53,0.00051417167
t122_f35,0.0005115599
t1_f57,0.00050610455
t26_f16,0.0005024576
t51_f55,0.000502039
t99_f28,0.0005013311
t18_f54,0.0005010975
t61_f59,0.00049956725
t43_f24,0.0004994413
t105_f0,0.00049855834
t108_f58,0.00049802056
t16_f47,0.00049540034
t36_f6,0.0004936053
t113_f35,0.00049040944
t47_f47,0.0004858484
t87_f51,0.0004850167
t90_f3,0.00048493597
t7_f42,0.00047674633
t124_f35,0.000476574
t30_f28,0.00047612627
t62_f2,0.0004760709
t97_f52,0.000475448
t4_f55,0.0004752556
t48_f28,0.00047452343
t83_f62,0.0004698734
t26_f47,0.00046790898
t2_f30,0.0004678274
t103_f54,0.00046777885
t83_f35,0.00046719945
t123_f4,0.00046543434
t122_f51,0.00046516882
t105_f61,0.00046511265
t9_f51,0.00046422952
t77_f30,0.00046216574
t61_f35,0.00046149612
t2_f43,0.00046140715
t96_f47,0.00046083445
t60_f4,0.0004600525
t0_f59,0.0004596329
t57_f3,0.00045759935
t53_f43,0.00045614396
t36_f35,0.00045478414
t6_f50,0.0004540115
t20_f50,0.0004513768
t120_f35,0.00044853744
t101_f50,0.00044752896
t53_f62,0.00044734956
t13_f56,0.00044574917
t95_f50,0.00044570467
t42_f54,0.00044504853
t10_f50,0.00044498808
t93_f35,0.00044433898
t105_f51,0.0004441688
t119_f41,0.00044380952
t51_f56,0.00044347704
t98_f35,0.000443389
t114_f44,0.00044293125
t21_f35,0.00044275663
t2_f63,0.00044116858
t65_f56,0.00044060228
t110_f50,0.00044035577
t67_f35,0.00043759594
t34_f2,0.00043621258
t37_f56,0.00043503553
t41_f35,0.00043351747
t49_f0,0.00043201796
t114_f42,0.00043197826
t16_f59,0.00042882838
t82_f34,0.00042871854
t126_f57,0.00042525417
t9_f45,0.000424618
t93_f51,0.00042453432
t33_f63,0.00042411734
t120_f40,0.00042306838
t42_f47,0.00042305005
t4_f56,0.00042072384
t75_f57,0.00042048626
t98_f34,0.0004197365
t93_f43,0.00041791916
t75_f59,0.0004149963
t117_f41,0.00041415493
t16_f60,0.00041374972
t63_f35,0.0004127827
t110_f44,0.00041212185
t41_f44,0.0004103637
t127_f35,0.00040945702
t16_f50,0.00040728095
t42_f62,0.00040686806
t127_f60,0.00040618808
t73_f50,0.0004053127
t127_f6,0.00040306902
t12_f42,0.0004014805
t11_f45,0.0003993938
t35_f2,0.0003987217
t116_f51,0.0003986375
t7_f4,0.0003958411
t121_f50,0.00039505115
t98_f53,0.0003938059
t2_f40,0.00039288774
t47_f59,0.00039254656
t29_f51,0.00039234283
t127_f44,0.00039225898
t2_f18,0.00039188002
t19_f50,0.00039137027
t125_f42,0.00039130592
t121_f61,0.00039100327
t22_f41,0.00039063135
t0_f16,0.00038917546
t73_f41,0.00038902945
t33_f51,0.00038733298
t51_f59,0.00038690952
t68_f42,0.0003863826
t8_f34,0.00038580375
t4_f35,0.00038509644
t7_f34,0.0003849442
t101_f52,0.0003845939
t102_f50,0.00038385403
t125_f5,0.00038292914
t105_f6,0.0003826195
t43_f63,0.00038216176
t109_f52,0.00038198478
t84_f28,0.00038113238
t83_f42,0.00037975085
t79_f54,0.00037803626
t0_f22,0.00037724487
t100_f28,0.00037621896
t3_f44,0.000375485
t62_f6,0.00037465082
t19_f51,0.00037364752
t2_f47,0.00037253628
t54_f50,0.00037238002
t103_f35,0.0003711895
t2_f0,0.00037056423
t119_f43,0.00036998157
t40_f22,0.00036923424
t76_f6,0.00036839617
t59_f35,0.0003683105
t38_f30,0.00036668425
t56_f54,0.00036470394
t57_f35,0.00036334063
t56_f45,0.00036182287
t19_f47,0.00036077827
t52_f41,0.00035998435
t10_f42,0.00035858437
t43_f62,0.0003582668
t123_f51,0.00035761617
t12_f63,0.0003549155
t26_f61,0.00035440968
t47_f30,0.00035393177
t78_f30,0.00035270292
t119_f51,0.0003524542
t113_f60,0.00035140963
t44_f62,0.0003513852
t81_f35,0.0003513795
t114_f34,0.00035123338
t70_f54,0.00035108568
t75_f55,0.00035096525
t44_f34,0.00035002606
t117_f35,0.00034950787
t4_f28,0.0003494724
t0_f18,0.0003475429
t100_f42,0.00034650456
t123_f61,0.0003464272
t80_f51,0.0003463828
t111_f51,0.00034525897
t116_f59,0.00034490455
t113_f18,0.00034415754
t86_f58,0.0003433396
t87_f50,0.00034285843
t14_f44,0.00034268366
t68_f35,0.00034150516
t74_f28,0.0003411669
t26_f42,0.00034109954
t90_f42,0.00033933265
t42_f22,0.00033908538
t126_f34,0.00033753033
t87_f59,0.00033733883
t32_f51,0.00033703374
t66_f43,0.00033697975
t70_f56,0.00033651848
t8_f22,0.0003359987
t64_f28,0.00033486926
t63_f51,0.00033484038
t91_f0,0.00033458564
t123_f47,0.00033358744
t19_f52,0.00033216338
t119_f63,0.00033120546
t20_f28,0.00033107636
t1_f42,0.00033077056
t116_f43,0.0003296866
t114_f7,0.00032786193
t0_f7,0.0003277771
t73_f35,0.0003274809
t12_f35,0.000326831
t86_f35,0.00032661724
t120_f1,0.0003260857
t55_f30,0.0003260494
t16_f44,0.00032602655
t0_f45,0.0003251191
t98_f56,0.00032509945
t44_f63,0.00032467977
t126_f29,0.0003238969
t0_f52,0.00032372095
t33_f44,0.00032334295
t21_f0,0.0003233246
t38_f42,0.00032314725
t15_f28,0.0003225662
t72_f63,0.00032243953
t52_f30,0.00032192748
t46_f56,0.00032003442
t127_f59,0.00031975054
t43_f1,0.0003196444
t125_f28,0.0003195312
t108_f28,0.00031931212
t124_f52,0.0003192082
t95_f59,0.00031875967
t70_f0,0.00031832178
t72_f42,0.00031831372
t86_f61,0.00031699415
t86_f45,0.00031672505
t113_f63,0.0003165457
t5_f4,0.00031650258
t10_f28,0.0003156609
t71_f43,0.00031544306
t93_f55,0.00031535033
t0_f43,0.00031510048
t3_f35,0.00031406316
t15_f43,0.00031387096
t106_f50,0.00031357523
t123_f35,0.00031287066
t85_f42,0.00031280998
t80_f18,0.00031254723
t68_f16,0.00031019753
t125_f24,0.00031009776
t87_f42,0.00030999366
t101_f34,0.0003096858
t29_f45,0.000309395
t127_f16,0.00030883704
t33_f16,0.00030730607
t63_f59,0.00030700082
t127_f43,0.0003050656
t60_f54,0.00030338785
t126_f31,0.00030302792
t4_f53,0.0003026475
t6_f30,0.00030244992
t3_f30,0.0003022933
t123_f63,0.00030218225
t13_f55,0.0003013924
t65_f35,0.00030109924
t121_f51,0.00029952897
t101_f35,0.0002967383
t9_f58,0.00029642487
t41_f45,0.00029620266
t9_f44,0.0002961724
t117_f40,0.0002957364
t50_f34,0.0002954848
t35_f34,0.00029540822
t112_f54,0.00029539302
t92_f52,0.00029492457
t32_f5,0.0002942886
t57_f34,0.00029374927
t53_f44,0.0002937312
t23_f55,0.00029344537
t82_f40,0.00029226608
t21_f62,0.0002919126
t127_f40,0.00029130792
t106_f62,0.00029095163
t77_f5,0.0002908318
t58_f44,0.00028995352
t61_f28,0.0002897424
t116_f57,0.00028965736
t26_f50,0.0002895022
t35_f44,0.00028943352
t113_f59,0.00028919292
t30_f43,0.0002889672
t51_f43,0.0002888609
t25_f57,0.00028839725
t127_f34,0.00028811276
t102_f42,0.0002872972
t38_f45,0.00028636932
t25_f50,0.0002860318
t30_f22,0.00028580852
t7_f30,0.00028568835
t54_f30,0.0002856478
t46_f40,0.00028557074
t100_f61,0.00028491224
t92_f43,0.00028433383
t85_f50,0.0002842831
t58_f61,0.00028421098
t65_f52,0.0002832645
t45_f30,0.00028299584
t117_f43,0.00028272375
t23_f3,0.00028261944
t127_f1,0.0002822482
t70_f44,0.00028174516
t114_f35,0.000281717
t101_f41,0.00028094798
t50_f42,0.0002803551
t71_f52,0.00027961185
t27_f47,0.00027943213
t117_f55,0.0002794136
t53_f0,0.00027941013
t65_f44,0.00027916383
t2_f52,0.00027870818
t77_f59,0.0002786455
t74_f55,0.00027827919
t58_f16,0.00027805546
t123_f34,0.00027719562
t36_f40,0.00027703532
t55_f34,0.00027664762
t34_f5,0.00027556592
t124_f63,0.0002750837
t85_f51,0.0002749707
t104_f34,0.000274757
t10_f58,0.0002746661
t58_f42,0.0002745529
t12_f52,0.00027399432
t16_f61,0.00027239806
t9_f1,0.0002719328
t94_f40,0.00027170288
t1_f22,0.0002716094
t117_f4,0.00027152695
t80_f24,0.0002713663
t101_f40,0.000270964
t122_f42,0.0002707424
t125_f18,0.00027066757
t56_f30,0.00027060477
t40_f44,0.00027010567
t122_f50,0.00026988084
t17_f41,0.0002695918
t23_f53,0.00026930554
t124_f44,0.0002688306
t123_f28,0.00026802445
t126_f35,0.000267758
t22_f52,0.00026755946
t75_f51,0.0002665474
t9_f50,0.00026646376
t41_f43,0.0002659402
t92_f34,0.0002657339
t20_f44,0.000265617
t110_f29,0.0002654453
t88_f62,0.0002653908
t116_f12,0.0002652371
t6_f42,0.00026501436
t7_f45,0.00026459046
t44_f50,0.00026272473
t0_f30,0.00026138267
t30_f24,0.00026077052
t121_f52,0.00026062547
t30_f50,0.00026056785
t12_f2,0.0002597707
t5_f6,0.00025954668
t61_f41,0.0002592984
t16_f42,0.00025887086
t39_f34,0.0002581767
t34_f44,0.0002574009
t92_f1,0.00025671496
t75_f52,0.00025617174
t21_f42,0.00025579138
t96_f34,0.00025574584
t122_f16,0.00025571013
t36_f30,0.0002556597
t121_f40,0.000255411
t101_f42,0.00025540125
t17_f50,0.00025495232
t51_f51,0.00025465575
t3_f2,0.0002543925
t43_f2,0.0002543115
t36_f50,0.00025406916
t38_f47,0.00025383357
t110_f43,0.0002531474
t80_f42,0.0002520198
t32_f52,0.00025197407
t98_f42,0.00025196312
t39_f28,0.00025175506
t83_f34,0.0002516724
t72_f41,0.00025152793
t27_f37,0.00025149123
t112_f56,0.00025116178
t1_f4,0.00025082612
t96_f30,0.00025058084
t68_f63,0.0002502471
t104_f35,0.00025001552
t37_f55,0.00024977385
t82_f59,0.00024965097
t1_f52,0.00024946255
t36_f61,0.0002494528
t114_f51,0.0002490371
t110_f25,0.00024836863
t71_f50,0.0002482143
t67_f41,0.00024820725
t23_f52,0.00024804834
t71_f6,0.0002471781
t115_f44,0.0002469926
t52_f47,0.00024678648
t91_f43,0.00024672505
t3_f28,0.00024672074
t35_f41,0.0002466265
t0_f40,0.0002466187
t76_f51,0.0002462322
t21_f30,0.0002459624
t68_f34,0.000245948
t43_f42,0.0002457622
t90_f28,0.0002450776
t6_f2,0.0002450335
t89_f1,0.00024468263
t26_f43,0.00024440163
t23_f54,0.00024437314
t29_f61,0.00024432878
t1_f6,0.00024427212
t31_f0,0.00024425442
t35_f35,0.00024394087
t33_f5,0.00024356932
t51_f60,0.00024324743
t120_f18,0.00024323382
t88_f34,0.00024319804
t3_f43,0.00024264665
t63_f30,0.0002424349
t74_f45,0.00024146923
t110_f16,0.00024137544
t111_f47,0.00024129548
t84_f35,0.00024115866
t122_f44,0.00024095927
t51_f52,0.00024042456
t0_f4,0.00024023051
t124_f22,0.0002401034
t122_f52,0.00023999716
t50_f18,0.00023937624
t66_f30,0.00023895889
t66_f42,0.00023894194
t112_f61,0.00023888862
t127_f41,0.00023888641
t60_f56,0.0002388592
t79_f42,0.00023870553
t16_f35,0.00023822191
t102_f57,0.00023810058
t16_f28,0.00023806134
t46_f62,0.00023803563
t98_f47,0.00023800679
t10_f45,0.00023760255
t52_f44,0.00023721442
t71_f18,0.00023716345
t118_f1,0.00023697304
t105_f59,0.00023667417
t83_f30,0.0002361627
t5_f50,0.00023602502
t4_f54,0.00023562288
t113_f51,0.0002355532
t48_f63,0.00023548854
t35_f42,0.00023509072
t50_f43,0.0002350012
t70_f35,0.00023483073
t116_f28,0.00023465027
t18_f51,0.00023427166
t28_f61,0.00023349811
t95_f41,0.00023320575
t121_f0,0.00023302878
t124_f1,0.00023276283
t24_f28,0.00023268607
t8_f24,0.00023262636
t52_f52,0.00023248678
t54_f63,0.00023243597
t93_f34,0.00023215081
t86_f34,0.00023192813
t35_f52,0.00023190447
t65_f54,0.00023149341
t88_f45,0.00023120527
t81_f24,0.00023111129
t32_f54,0.00023107052
t93_f52,0.00023084943
t42_f30,0.000230268
t94_f52,0.00023021744
t25_f30,0.0002301833
t0_f41,0.00023002362
t112_f47,0.00022998375
t93_f62,0.00022942555
t0_f42,0.00022897322
t47_f41,0.00022894259
t112_f34,0.00022882434
t71_f41,0.00022865624
t120_f42,0.00022834752
t110_f63,0.00022818867
t50_f35,0.00022817023
t25_f35,0.00022797422
t57_f52,0.00022736414
t67_f50,0.00022723078
t42_f44,0.00022698898
t121_f63,0.00022683732
t6_f45,0.00022622012
t33_f28,0.00022605622
t2_f17,0.00022580905
t74_f42,0.0002257822
t95_f4,0.00022530025
t44_f40,0.00022463562
t48_f50,0.00022460398
t54_f51,0.00022454558
t61_f61,0.00022443596
t127_f51,0.00022366557
t83_f51,0.0002236449
t67_f1,0.0002235288
t124_f60,0.0002235144
t69_f52,0.00022317475
t72_f43,0.00022315196
t69_f25,0.00022314959
t81_f50,0.00022280306
t15_f52,0.00022259726
t0_f63,0.00022184035
t61_f44,0.00022182925
t100_f34,0.00022178427
t30_f35,0.00022176305
t119_f52,0.00022161419
t31_f44,0.00022154354
t100_f50,0.0002214576
t8_f42,0.00022138671
t113_f24,0.00022127625
t75_f42,0.00022120691
t119_f44,0.0002211262
t1_f16,0.00022087577
t127_f52,0.00022079804
t37_f35,0.00022058812
t89_f50,0.00022004652
t105_f60,0.00022000614
t92_f50,0.00021989994
t60_f45,0.0002198946
t28_f22,0.00021960106
t33_f3,0.0002191607
t59_f63,0.00021905325
t84_f42,0.00021904927
t89_f58,0.00021900167
t18_f56,0.00021845594
t126_f61,0.00021836358
t65_f1,0.00021821677
t6_f43,0.00021802579
t98_f28,0.00021793373
t118_f30,0.00021787155
t115_f40,0.00021775012
t90_f44,0.00021755272
t77_f44,0.0002173874
t90_f23,0.00021722163
t117_f34,0.00021718175
t5_f30,0.00021716021
t37_f4,0.00021712238
t105_f45,0.00021680034
t52_f50,0.00021674212
t38_f51,0.00021644776
t107_f51,0.00021640712
t78_f50,0.000216253
t96_f52,0.00021597925
t88_f61,0.00021553997
t127_f2,0.00021548438
t76_f28,0.00021470441
t107_f29,0.00021433987
t33_f57,0.00021413834
t22_f53,0.0002137882
t72_f50,0.00021362296
t84_f62,0.00021315739
t118_f16,0.00021236675
t3_f52,0.00021186999
t3_f63,0.00021174125
t106_f59,0.00021143367
t48_f0,0.00021104341
t71_f0,0.00021092738
t102_f60,0.0002108472
t125_f63,0.00021083141
t37_f24,0.0002107871
t108_f61,0.00021074132
t10_f30,0.00021046735
t40_f43,0.00021037298
t40_f50,0.00020931396
t84_f22,0.00020929321
t82_f47,0.00020926217
t51_f54,0.00020888148
t89_f2,0.00020866015
t109_f44,0.00020859788
t105_f52,0.0002085606
t38_f59,0.00020851857
t18_f53,0.00020844226
t52_f1,0.00020834595
t100_f5,0.00020766939
t42_f59,0.00020766802
t119_f30,0.00020756759
t48_f43,0.00020744736
t70_f43,0.00020742058
t116_f61,0.00020719579
t68_f41,0.00020704263
t26_f44,0.0002069176
t4_f30,0.00020687375
t62_f0,0.00020653348
t88_f24,0.00020644415
t18_f42,0.00020627872
t75_f53,0.00020608254
t82_f63,0.00020522167
t98_f58,0.00020504552
t5_f28,0.00020480713
t41_f56,0.00020465076
t23_f56,0.00020420985
t7_f40,0.00020412373
t98_f18,0.00020399514
t22_f57,0.00020394764
t95_f42,0.0002039344
t119_f50,0.00020348217
t34_f0,0.00020346037
t6_f41,0.0002033636
t14_f42,0.00020325206
t41_f29,0.00020293683
t4_f1,0.0002027019
t21_f52,0.00020238449
t102_f34,0.00020214931
t50_f50,0.00020210916
t24_f47,0.00020195567
t56_f41,0.00020105217
t32_f56,0.0002010002
t25_f47,0.00020099775
t77_f50,0.0002007723
t33_f30,0.00020075712
t111_f35,0.00020070373
t2_f2,0.000200422
t97_f44,0.0002004036
t127_f31,0.00020024324
t103_f6,0.00019993265
t76_f34,0.00019987432
t126_f24,0.0001998654
t6_f0,0.00019980736
t109_f4,0.00019952009
t87_f63,0.00019889565
t1_f0,0.00019883645
t48_f61,0.00019878871
t65_f34,0.00019873871
t3_f34,0.0001986463
t96_f59,0.00019821287
t102_f41,0.00019783717
t49_f18,0.00019725818
t41_f22,0.00019691659
t33_f52,0.00019679677
t75_f50,0.00019661807
t116_f63,0.00019657736
t42_f43,0.0001965152
t10_f63,0.00019650884
t73_f28,0.00019591502
t24_f50,0.00019590375
t60_f52,0.00019585188
t106_f47,0.0001956786
t18_f55,0.00019539316
t17_f1,0.00019526764
t20_f52,0.00019501054
t71_f61,0.00019496387
t118_f44,0.00019489478
t121_f35,0.00019486912
t41_f30,0.00019484648
t107_f52,0.00019458834
t76_f63,0.00019451197
t85_f35,0.00019424345
t116_f50,0.00019373152
t101_f12,0.00019371472
t5_f34,0.0001936512
t75_f54,0.00019350804
t80_f35,0.00019347387
t46_f42,0.00019343608
t10_f47,0.00019334086
t5_f43,0.00019314662
t60_f55,0.00019305736
t39_f47,0.00019291791
t9_f59,0.00019214865
t103_f44,0.00019182975
t96_f0,0.0001914765
t87_f35,0.00019139878
t37_f42,0.00019119405
t70_f52,0.00019089716
t36_f63,0.00019088209
t38_f18,0.00019082095
t78_f45,0.00019047548
t82_f52,0.0001904618
t12_f44,0.00019031165
t17_f61,0.00018987902
t110_f52,0.00018967676
t31_f35,0.00018967343
t19_f28,0.00018958915
t98_f22,0.00018876669
t120_f62,0.00018838677
t20_f61,0.0001877316
t125_f52,0.00018701328
t81_f45,0.0001867819
t50_f11,0.00018674208
t4_f51,0.00018643915
t98_f44,0.0001864267
t103_f34,0.00018626986
t123_f43,0.00018622464
t70_f6,0.00018592998
t100_f6,0.00018554859
t123_f44,0.00018552941
t94_f61,0.00018546374
t118_f28,0.00018403935
t112_f51,0.00018347168
t33_f2,0.00018336362
t82_f41,0.0001831016
t120_f59,0.00018290129
t55_f35,0.00018258915
t42_f56,0.00018238486
t116_f52,0.00018234557
t48_f59,0.00018223372
t15_f61,0.00018219894
t62_f50,0.00018170424
t125_f61,0.00018165588
t22_f1,0.0001814828
t20_f2,0.00018139758
t93_f42,0.00018131467
t86_f42,0.00018125522
t1_f41,0.00018117257
t113_f4,0.00018110435
t24_f30,0.00018108149
t10_f6,0.00018085894
t44_f2,0.00018084467
t14_f57,0.00018069088
t93_f54,0.00018013219
t118_f7,0.00018000671
t37_f45,0.00017977582
t111_f59,0.00017976723
t89_f44,0.00017962995
t80_f50,0.00017960391
t36_f42,0.00017948174
t4_f29,0.00017945655
t18_f50,0.00017917536
t111_f43,0.0001791406
t30_f40,0.00017910433
t26_f6,0.00017904496
t4_f52,0.00017888063
t117_f56,0.00017874177
t83_f40,0.00017867681
t31_f34,0.00017861334
t110_f41,0.0001786077
t32_f61,0.00017822818
t66_f62,0.00017821608
t83_f28,0.00017816307
t93_f61,0.00017808065
t124_f42,0.00017807617
t123_f52,0.00017778245
t15_f51,0.00017747386
t13_f28,0.00017739151
t32_f62,0.00017726206
t64_f25,0.0001772052
t54_f45,0.00017702144
t118_f52,0.00017695698
t29_f35,0.00017670447
t97_f58,0.00017641208
t23_f28,0.0001763098
t95_f52,0.00017626163
t80_f59,0.00017605834
t43_f6,0.00017592128
t109_f43,0.00017590364
t27_f62,0.00017576909
t12_f31,0.00017570067
t115_f30,0.00017545467
t53_f42,0.00017543597
t12_f47,0.00017537698
t45_f42,0.00017537517
t103_f28,0.00017506805
t57_f50,0.00017491088
t84_f54,0.00017489977
t122_f61,0.0001748796
t67_f43,0.00017480076
t94_f63,0.0001743714
t69_f45,0.00017432045
t44_f44,0.0001743066
t30_f44,0.00017429316
t30_f42,0.00017427854
t103_f51,0.00017421144
t93_f6,0.00017376302
t4_f42,0.00017372544
t126_f52,0.00017357532
t79_f55,0.00017335094
t57_f47,0.00017315659
t54_f35,0.00017295989
t62_f28,0.00017283192
t123_f0,0.00017201905
t75_f22,0.0001719836
t64_f52,0.00017175483
t59_f3,0.00017168178
t19_f6,0.00017154696
t108_f7,0.00017152324
t61_f50,0.00017150494
t108_f18,0.00017149404
t119_f35,0.00017110689
t120_f41,0.00017087413
t29_f59,0.00017087358
t126_f45,0.00017081828
t53_f30,0.00017077287
t72_f35,0.000170709
t66_f50,0.00017066752
t106_f44,0.000170265
t120_f63,0.00017024844
t59_f52,0.0001700998
t75_f35,0.00016993786
t118_f50,0.00016942792
t109_f34,0.00016937754
t91_f45,0.00016932888
t124_f45,0.00016889021
t107_f50,0.00016884012
t120_f34,0.00016882885
t117_f61,0.00016865897
t105_f30,0.00016852224
t2_f45,0.000168502
t120_f50,0.00016841282
t92_f22,0.00016815144
t2_f41,0.00016814476
t38_f28,0.00016749057
t104_f61,0.00016742127
t9_f63,0.00016741402
t98_f52,0.00016731986
t38_f43,0.00016731526
t9_f28,0.0001672799
t6_f63,0.0001671045
t21_f41,0.00016707138
t74_f56,0.0001670585
t1_f43,0.00016699283
t78_f11,0.00016672746
t28_f58,0.00016669313
t117_f52,0.00016669031
t126_f43,0.00016664182
t99_f43,0.0001664374
t59_f37,0.00016623084
t74_f16,0.00016606793
t88_f30,0.00016602899
