epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,4121.91,0.96113,0.48475,1.17973,0.87489,0.84165,0.90877,0.7335,1.41148,0.6446,0.81064,0.00103073,0.00103073,0.00103073
76,4177.26,0.93857,0.4712,1.17578,0.89161,0.84444,0.91314,0.73256,1.42572,0.64101,0.81572,0.00101,0.00101,0.00101
77,4232.39,0.95468,0.47843,1.18016,0.90911,0.8531,0.91697,0.73664,1.4305,0.62006,0.81018,0.000989267,0.000989267,0.000989267
78,4287.18,0.93694,0.45958,1.17936,0.8829,0.84779,0.91125,0.72598,1.38426,0.64155,0.79922,0.000968543,0.000968543,0.000968543
79,4342.11,0.95026,0.45931,1.17565,0.89346,0.85841,0.91976,0.73732,1.44514,0.61911,0.81628,0.000947837,0.000947837,0.000947837
80,4396.73,1.00165,0.47013,1.18907,0.8829,0.8674,0.91683,0.739,1.42263,0.64214,0.81614,0.000927159,0.000927159,0.000927159
81,4453.06,0.92698,0.43147,1.17625,0.88713,0.87611,0.9215,0.73858,1.40954,0.61002,0.81873,0.000906517,0.000906517,0.000906517
82,4509.38,0.89384,0.44394,1.17281,0.89912,0.85487,0.9199,0.73244,1.42713,0.62192,0.82353,0.00088592,0.00088592,0.00088592
83,4563.21,0.89426,0.42394,1.16482,0.90608,0.85487,0.91099,0.72344,1.48032,0.64915,0.82581,0.000865378,0.000865378,0.000865378
84,4617.17,0.91957,0.42469,1.17142,0.89702,0.84779,0.91247,0.72536,1.44689,0.62434,0.82689,0.000844899,0.000844899,0.000844899
85,4671.11,0.8767,0.42418,1.16643,0.9144,0.84956,0.91907,0.73612,1.43856,0.60974,0.82019,0.000824492,0.000824492,0.000824492
86,4726.25,0.88867,0.42647,1.17155,0.91247,0.85664,0.91885,0.74175,1.40333,0.61347,0.81332,0.000804167,0.000804167,0.000804167
87,4781.13,0.87832,0.41752,1.15906,0.88452,0.85487,0.91805,0.73269,1.4277,0.62888,0.82122,0.000783933,0.000783933,0.000783933
88,4838.44,0.882,0.4129,1.17178,0.87582,0.87379,0.92255,0.72608,1.4024,0.61923,0.80402,0.000763797,0.000763797,0.000763797
89,4894.24,0.87782,0.40568,1.18106,0.91198,0.84956,0.91901,0.73125,1.49796,0.6214,0.82283,0.000743769,0.000743769,0.000743769
90,4949.52,0.86478,0.40745,1.16923,0.90205,0.85664,0.92322,0.73737,1.42577,0.60097,0.81433,0.000723859,0.000723859,0.000723859
91,5004.48,0.85384,0.39115,1.16544,0.8763,0.8651,0.91904,0.73166,1.44953,0.62964,0.81671,0.000704073,0.000704073,0.000704073
92,5059.6,0.84015,0.38569,1.1612,0.89494,0.85942,0.91731,0.73792,1.47101,0.62231,0.82561,0.000684422,0.000684422,0.000684422
93,5114.73,0.82819,0.3747,1.16066,0.90739,0.83717,0.91696,0.73041,1.44555,0.63526,0.82598,0.000664914,0.000664914,0.000664914
94,5170.97,0.8442,0.37571,1.16339,0.90067,0.83456,0.91482,0.73323,1.43185,0.6371,0.81136,0.000645557,0.000645557,0.000645557
95,5227.59,0.82136,0.36689,1.16292,0.91856,0.82478,0.91865,0.72735,1.47385,0.62614,0.82633,0.00062636,0.00062636,0.00062636
96,5282.72,0.82077,0.3592,1.16692,0.87492,0.879,0.91698,0.72485,1.46269,0.62446,0.82295,0.000607331,0.000607331,0.000607331
97,5336.83,0.82995,0.3579,1.15726,0.89204,0.84819,0.91549,0.72583,1.44858,0.624,0.82382,0.000588479,0.000588479,0.000588479
98,5390.9,0.79938,0.35538,1.15007,0.8715,0.88827,0.91896,0.72042,1.45926,0.64046,0.81989,0.000569811,0.000569811,0.000569811
99,5444.86,0.79666,0.33974,1.1531,0.88354,0.8594,0.91576,0.72545,1.45517,0.62708,0.82348,0.000551337,0.000551337,0.000551337
100,5498.93,0.77647,0.33601,1.15858,0.90679,0.84368,0.91531,0.72426,1.44083,0.62979,0.82233,0.000533064,0.000533064,0.000533064
101,5555.24,0.79007,0.33443,1.1565,0.90517,0.84474,0.91287,0.72647,1.4634,0.6378,0.82452,0.000515,0.000515,0.000515
102,5610.49,0.80441,0.32542,1.15551,0.88916,0.8531,0.9115,0.72692,1.47396,0.62957,0.82896,0.000497153,0.000497153,0.000497153
103,5664.1,0.90279,0.33884,1.16456,0.91454,0.84071,0.91697,0.71887,1.49752,0.63951,0.83824,0.000479531,0.000479531,0.000479531
104,5717.75,0.8949,0.33532,1.1688,0.88009,0.87611,0.91627,0.72968,1.4691,0.63216,0.83398,0.000462142,0.000462142,0.000462142
105,5771.84,0.80871,0.3162,1.1607,0.90683,0.85841,0.91081,0.7283,1.46578,0.62753,0.83424,0.000444994,0.000444994,0.000444994
106,5825.45,0.76944,0.31211,1.15932,0.91575,0.83717,0.91226,0.72998,1.47798,0.63736,0.83429,0.000428093,0.000428093,0.000428093
107,5880.8,0.7485,0.30933,1.1559,0.92094,0.82471,0.90961,0.72707,1.49858,0.65572,0.83782,0.000411447,0.000411447,0.000411447
108,5937.09,0.72354,0.30684,1.15497,0.8699,0.86549,0.91256,0.73283,1.44859,0.64128,0.82082,0.000395064,0.000395064,0.000395064
109,5992.54,0.79207,0.30804,1.15828,0.88534,0.84735,0.91524,0.72685,1.4979,0.65191,0.83757,0.00037895,0.00037895,0.00037895
110,6047.48,0.82008,0.30481,1.1597,0.88208,0.87434,0.91658,0.72761,1.47804,0.62707,0.83381,0.000363114,0.000363114,0.000363114
111,6102.43,0.71128,0.28821,1.14841,0.89475,0.85487,0.91642,0.73236,1.51416,0.63509,0.84548,0.000347561,0.000347561,0.000347561
112,6157.42,0.73152,0.28761,1.14672,0.89948,0.85664,0.91632,0.72454,1.49247,0.63404,0.83919,0.000332298,0.000332298,0.000332298
113,6212.45,0.73035,0.28471,1.15581,0.90205,0.84761,0.91011,0.72704,1.48758,0.63418,0.84113,0.000317333,0.000317333,0.000317333
114,6269.59,0.70487,0.27914,1.1548,0.90337,0.84389,0.91121,0.7158,1.50866,0.6405,0.8443,0.000302672,0.000302672,0.000302672
115,6325.11,0.69323,0.27522,1.14555,0.9105,0.83894,0.91113,0.72404,1.49623,0.64048,0.83984,0.000288321,0.000288321,0.000288321
116,6379.63,0.69549,0.27501,1.15198,0.91266,0.84248,0.9122,0.7279,1.49738,0.63342,0.83786,0.000274287,0.000274287,0.000274287
117,6434.32,0.66763,0.266,1.14103,0.89988,0.85664,0.91389,0.7225,1.51706,0.63249,0.8454,0.000260575,0.000260575,0.000260575
118,6489.4,0.70153,0.2697,1.14664,0.90711,0.85487,0.91188,0.72978,1.49642,0.63534,0.84282,0.000247192,0.000247192,0.000247192
119,6544.07,0.65741,0.26077,1.14259,0.90631,0.85602,0.9143,0.73338,1.48348,0.62175,0.83623,0.000234143,0.000234143,0.000234143
120,6598.92,0.6571,0.25596,1.14475,0.89951,0.86018,0.91168,0.72985,1.50498,0.63783,0.84112,0.000221435,0.000221435,0.000221435
121,6655.19,0.63219,0.2554,1.14961,0.89129,0.85616,0.91071,0.73156,1.4845,0.63579,0.83918,0.000209073,0.000209073,0.000209073
122,6709.58,0.63449,0.24887,1.14398,0.88045,0.86033,0.9062,0.72822,1.50126,0.65142,0.84037,0.000197062,0.000197062,0.000197062
123,6763.64,0.63527,0.24312,1.1419,0.90402,0.8335,0.90441,0.72557,1.49319,0.65213,0.8369,0.000185408,0.000185408,0.000185408
124,6817.48,0.62556,0.24432,1.14037,0.89674,0.85487,0.90579,0.72606,1.50458,0.6524,0.84083,0.000174115,0.000174115,0.000174115
