epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
11,1543.83,1.38678,0.27549,0.00155,0.76787,0.64901,0.74866,0.50081,1.7864,0.46113,0.00735,0.0298172,0.00993906,0.0298172,0.00993906,0.0298172,0.00993906,0.0298172,0.00993906
12,1661.05,1.33434,0.26384,0.00156,0.61828,0.72182,0.69415,0.49956,1.54296,0.47172,0.00641,0.0297789,0.00992629,0.0297789,0.00992629,0.0297789,0.00992629,0.0297789,0.00992629
13,1779.98,1.23819,0.25323,0.00139,0.85955,0.73477,0.82221,0.55308,1.83741,0.40715,0.00751,0.029737,0.00991232,0.029737,0.00991232,0.029737,0.00991232,0.029737,0.00991232
14,1897.06,1.20927,0.23233,0.00124,0.84711,0.72201,0.81063,0.53651,1.80722,0.46825,0.00705,0.0296915,0.00989715,0.0296915,0.00989715,0.0296915,0.00989715,0.0296915,0.00989715
15,2013.71,1.21851,0.23031,0.0013,0.68834,0.73646,0.77127,0.53759,1.68116,0.44007,0.0065,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079
16,2130.69,1.16895,0.23245,0.00122,0.68626,0.7526,0.75455,0.5227,1.72744,0.43856,0.00689,0.0295897,0.00986323,0.0295897,0.00986323,0.0295897,0.00986323,0.0295897,0.00986323
17,2245.12,1.10704,0.19825,0.00123,0.84037,0.65007,0.78561,0.5356,1.66977,0.51532,0.00708,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449
18,2359.16,1.11619,0.18759,0.00114,0.8873,0.76867,0.83955,0.57529,1.83718,0.38428,0.00771,0.0294737,0.00982456,0.0294737,0.00982456,0.0294737,0.00982456,0.0294737,0.00982456
19,2475.06,1.06996,0.17435,0.00117,0.77066,0.7101,0.77973,0.53033,1.79752,0.54496,0.00742,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345
20,2590.19,1.07605,0.17084,0.00125,0.86221,0.76041,0.83067,0.56509,1.8057,0.4153,0.00751,0.0293435,0.00978118,0.0293435,0.00978118,0.0293435,0.00978118,0.0293435,0.00978118
21,2703.87,1.03296,0.16675,0.00112,0.8448,0.77599,0.83984,0.57699,1.7432,0.38163,0.00738,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773
22,2819.79,0.98324,0.14794,0.00102,0.64774,0.66618,0.68589,0.48162,1.76805,0.56501,0.00714,0.0291994,0.00973312,0.0291994,0.00973312,0.0291994,0.00973312,0.0291994,0.00973312
23,2933.98,0.98892,0.14809,0.00109,0.63128,0.72767,0.71004,0.48657,1.74772,0.58049,0.00705,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736
24,3047.88,0.91528,0.1366,0.00108,0.68793,0.71742,0.72798,0.48479,1.90144,0.54375,0.00734,0.0290413,0.00968045,0.0290413,0.00968045,0.0290413,0.00968045,0.0290413,0.00968045
25,3163.06,0.93812,0.12315,0.00092,0.66601,0.75403,0.72039,0.48193,1.88156,0.49355,0.00702,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239
26,3277.96,0.91663,0.12118,0.0009,0.63605,0.72156,0.6813,0.47065,1.79966,0.51281,0.007,0.0288696,0.0096232,0.0288696,0.0096232,0.0288696,0.0096232,0.0288696,0.0096232
27,3391.58,0.91208,0.11844,0.00097,0.65824,0.76428,0.76305,0.51819,1.82049,0.53438,0.00676,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289
28,3506.65,0.87041,0.09937,0.00095,0.87868,0.76353,0.83282,0.56455,1.87826,0.4271,0.00772,0.0286843,0.00956145,0.0286843,0.00956145,0.0286843,0.00956145,0.0286843,0.00956145
29,3622.76,0.86869,0.09878,0.00091,0.71712,0.71265,0.75957,0.51097,1.87271,0.56568,0.00733,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889
30,3736.58,0.84843,0.09573,0.00088,0.68228,0.74817,0.77086,0.51474,1.88248,0.49561,0.00738,0.0284857,0.00949524,0.0284857,0.00949524,0.0284857,0.00949524,0.0284857,0.00949524
31,3851.35,0.84166,0.0921,0.00085,0.86038,0.74524,0.82729,0.57124,1.87501,0.44408,0.00753,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048
32,3966.64,0.847,0.08816,0.00086,0.81339,0.71596,0.7962,0.53646,1.92516,0.4609,0.00783,0.0282739,0.00942464,0.0282739,0.00942464,0.0282739,0.00942464,0.0282739,0.00942464
33,4080.34,0.80232,0.07952,0.00084,0.87104,0.72621,0.82895,0.55861,1.93038,0.45575,0.00794,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772
34,4194.57,0.77787,0.07846,0.00083,0.68148,0.71303,0.7535,0.52631,1.81241,0.54283,0.00731,0.0280492,0.00934973,0.0280492,0.00934973,0.0280492,0.00934973,0.0280492,0.00934973
35,4310.73,0.74333,0.07345,0.00079,0.64703,0.71157,0.7101,0.47583,1.90896,0.56113,0.00725,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067
36,4424.46,0.75916,0.07134,0.00078,0.81737,0.71303,0.80185,0.54849,1.96094,0.51507,0.00801,0.0278117,0.00927057,0.0278117,0.00927057,0.0278117,0.00927057,0.0278117,0.00927057
37,4538.06,0.6843,0.0632,0.0007,0.88238,0.79081,0.87386,0.59897,1.95184,0.42007,0.00834,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942
38,4653.28,0.6925,0.06067,0.00072,0.8848,0.75345,0.84064,0.56423,1.95603,0.44451,0.00776,0.0275617,0.00918725,0.0275617,0.00918725,0.0275617,0.00918725,0.0275617,0.00918725
39,4767.5,0.73971,0.0666,0.00074,0.72947,0.68668,0.75865,0.50942,1.96111,0.55646,0.00743,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405
40,4881.5,0.68446,0.0605,0.00073,0.7668,0.68375,0.77397,0.53939,1.86632,0.52237,0.00756,0.0272995,0.00909984,0.0272995,0.00909984,0.0272995,0.00909984,0.0272995,0.00909984
41,4997.63,0.6776,0.05772,0.00064,0.88391,0.77599,0.83625,0.56923,1.93296,0.45705,0.00791,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463
42,5111.26,0.68041,0.05569,0.00073,0.7946,0.76463,0.82333,0.56872,1.93323,0.45793,0.00757,0.0270253,0.00900844,0.0270253,0.00900844,0.0270253,0.00900844,0.0270253,0.00900844
43,5239.04,0.66653,0.06059,0.00068,0.67899,0.68814,0.72306,0.50195,1.87519,0.61113,0.00743,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127
44,5376.1,0.66108,0.05592,0.00065,0.75252,0.72567,0.76834,0.54924,1.78608,0.58244,0.00714,0.0267394,0.00891313,0.0267394,0.00891313,0.0267394,0.00891313,0.0267394,0.00891313
45,5513.08,0.64046,0.05393,0.0006,0.8773,0.73206,0.82957,0.57725,1.95355,0.46986,0.00775,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404
46,5650.96,0.62203,0.05449,0.00055,0.78884,0.72744,0.79212,0.53993,1.92725,0.49621,0.00763,0.026442,0.00881401,0.026442,0.00881401,0.026442,0.00881401,0.026442,0.00881401
47,5789.28,0.59391,0.05003,0.00063,0.85708,0.78146,0.84046,0.56921,1.96275,0.42596,0.00794,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305
48,5927,0.61668,0.05193,0.0006,0.7239,0.72767,0.78563,0.53919,1.88935,0.51085,0.00729,0.0261335,0.00871117,0.0261335,0.00871117,0.0261335,0.00871117,0.0261335,0.00871117
49,6064.95,0.62164,0.05224,0.00062,0.87476,0.75988,0.8273,0.5551,2.00229,0.43416,0.00779,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839
50,6188.65,0.63833,0.05269,0.0006,0.83036,0.73101,0.79596,0.53933,1.9495,0.45979,0.0075,0.0258142,0.00860473,0.0258142,0.00860473,0.0258142,0.00860473,0.0258142,0.00860473
51,6305.52,0.60497,0.05033,0.00053,0.78763,0.65886,0.7582,0.51759,1.94451,0.52908,0.00757,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018
52,6423.99,0.60896,0.05198,0.00054,0.82321,0.74231,0.80533,0.55563,1.94523,0.52864,0.00767,0.0254843,0.00849477,0.0254843,0.00849477,0.0254843,0.00849477,0.0254843,0.00849477
53,6540.8,0.62228,0.05268,0.00056,0.88058,0.71742,0.81752,0.54942,1.9703,0.47505,0.00774,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851
54,6657.44,0.6168,0.05034,0.0005,0.88864,0.71271,0.80908,0.54075,2.03126,0.50294,0.00771,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141
55,6775.86,0.56871,0.0473,0.0005,0.83524,0.73792,0.80552,0.55883,1.97454,0.46762,0.00755,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349
56,6893.33,0.57744,0.04722,0.00053,0.84658,0.71889,0.80828,0.54083,1.95776,0.51779,0.00708,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477
57,7010.13,0.59104,0.05028,0.00047,0.7609,0.73206,0.79227,0.53985,1.90007,0.53099,0.00696,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525
58,7127.83,0.57249,0.04649,0.00049,0.78946,0.72328,0.78862,0.52553,1.9679,0.49413,0.00689,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495
59,7244.91,0.55528,0.04491,0.00048,0.79578,0.694,0.78224,0.54886,1.9189,0.5626,0.00746,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389
60,7361.7,0.58591,0.04964,0.00046,0.76814,0.68228,0.76577,0.52942,1.92478,0.52826,0.00692,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208
61,7479.8,0.56154,0.04604,0.00044,0.74583,0.72328,0.77668,0.54454,1.96033,0.55909,0.00765,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954
62,7596.68,0.57016,0.04701,0.00046,0.78845,0.7672,0.82498,0.56642,2.02212,0.4652,0.00805,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628
63,7713.36,0.54058,0.04418,0.00045,0.83511,0.73792,0.80487,0.55577,1.97627,0.49387,0.00744,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231
64,7846.36,0.56527,0.04527,0.00044,0.88114,0.75979,0.83246,0.57561,2.013,0.46921,0.00792,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766
65,7984.91,0.52804,0.0429,0.0004,0.85141,0.74668,0.82427,0.56283,1.97933,0.48325,0.00741,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
66,8107.17,0.53227,0.04391,0.00041,0.80106,0.71336,0.79315,0.54673,1.95861,0.50021,0.00724,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637
67,8230.53,0.54627,0.04294,0.00043,0.84275,0.74671,0.81784,0.56577,1.98076,0.4778,0.00739,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976
68,8352.76,0.52544,0.0415,0.00039,0.72163,0.73634,0.76503,0.53609,1.96522,0.57889,0.00757,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252
69,8474.6,0.5389,0.04204,0.00042,0.76924,0.71889,0.78947,0.53914,2.03653,0.50346,0.00792,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468
70,8596.38,0.51394,0.0405,0.0004,0.74182,0.72328,0.75588,0.52001,1.96822,0.53044,0.00724,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625
71,8709.29,0.48321,0.03901,0.00039,0.68155,0.66911,0.72802,0.5117,1.94633,0.60192,0.00733,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725
72,8822.13,0.49751,0.04136,0.00038,0.76343,0.68039,0.75553,0.52078,2.05772,0.55577,0.00811,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277
73,8937.73,0.4817,0.03873,0.00036,0.75591,0.70571,0.76163,0.52875,2.01399,0.52426,0.00777,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761
74,9051.14,0.48848,0.03893,0.00035,0.73654,0.72859,0.75876,0.53305,1.99939,0.5347,0.00757,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087
75,9164.06,0.47878,0.0383,0.00036,0.80732,0.74085,0.80983,0.56543,2.01898,0.48347,0.00802,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588
76,9278.41,0.4963,0.03934,0.00036,0.86193,0.72621,0.81751,0.56121,2.02167,0.46958,0.00823,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428
77,9392.05,0.48368,0.03848,0.00037,0.88535,0.7462,0.83787,0.57004,2.02072,0.44826,0.0081,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222
78,9505.07,0.49391,0.03957,0.00036,0.90579,0.77419,0.84955,0.58629,2.00119,0.44969,0.00824,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997
79,9619.05,0.48351,0.03859,0.00038,0.86757,0.76281,0.81699,0.5626,2.03721,0.48729,0.00842,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675
80,9733.79,0.48687,0.03941,0.00033,0.82146,0.74098,0.8016,0.5487,1.97311,0.52296,0.00759,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339
81,9846.77,0.47039,0.03713,0.00034,0.86003,0.74817,0.82365,0.56941,1.99162,0.47999,0.00766,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963
82,9960.57,0.45057,0.03665,0.00031,0.83959,0.68521,0.78884,0.56302,1.94838,0.55425,0.00772,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055
83,10076.4,0.46752,0.03707,0.00032,0.78436,0.70571,0.77246,0.53741,2.01852,0.53455,0.00819,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101
84,10189.7,0.4515,0.03665,0.00031,0.79558,0.70864,0.79276,0.54901,1.98002,0.50495,0.00757,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617
85,10302.6,0.46865,0.03776,0.00034,0.82651,0.74524,0.80893,0.56272,1.93553,0.48026,0.00745,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101
86,10418.3,0.44828,0.03518,0.00033,0.77452,0.72035,0.789,0.56007,1.96631,0.57197,0.00755,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555
87,10531.2,0.44304,0.03484,0.00032,0.81577,0.69368,0.79604,0.55904,2.01889,0.54595,0.00816,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981
