feature,importance
t48_f24,0.0011752492
t19_f61,0.0011582327
t1_f34,0.0011496054
t0_f51,0.0011428441
t7_f22,0.0011417603
t126_f61,0.0011245603
t46_f60,0.0011245181
t28_f47,0.0011189205
t20_f50,0.0011177033
t7_f50,0.0011144213
t8_f35,0.0011089238
t78_f30,0.0011020561
t127_f61,0.0010830134
t124_f50,0.0010823339
t120_f50,0.0010552394
t5_f61,0.0010300941
t67_f50,0.0010298744
t46_f52,0.0010295522
t72_f62,0.0010259156
t119_f61,0.0010220482
t127_f50,0.0010193408
t28_f59,0.0010166197
t63_f61,0.0010019867
t125_f40,0.0009967446
t36_f44,0.0009954161
t16_f63,0.000991288
t103_f56,0.0009819139
t5_f40,0.000980039
t1_f61,0.0009769549
t1_f7,0.0009759875
t124_f44,0.0009742937
t72_f50,0.000966571
t12_f50,0.0009611927
t16_f50,0.0009591115
t19_f22,0.00095356966
t66_f16,0.00095157727
t13_f35,0.0009511792
t6_f61,0.0009448864
t118_f61,0.000938571
t2_f40,0.00093792856
t7_f29,0.000935429
t2_f5,0.0009308765
t97_f22,0.0009306257
t68_f24,0.00091862585
t45_f50,0.00091785257
t25_f50,0.0009165838
t87_f63,0.00091080065
t109_f61,0.0009065931
t80_f50,0.0009064288
t11_f50,0.00090096716
t124_f35,0.0008974042
t49_f50,0.0008828487
t48_f50,0.0008782312
t99_f44,0.000874435
t123_f61,0.000871771
t49_f22,0.0008672194
t83_f50,0.0008657425
t49_f59,0.00086161797
t124_f31,0.0008598057
t0_f24,0.00085888454
t38_f50,0.00085102126
t125_f5,0.0008451142
t73_f22,0.00084483845
t1_f51,0.00084207783
t126_f40,0.0008379229
t62_f6,0.00083765836
t54_f41,0.00083009596
t24_f34,0.00082714227
t10_f28,0.0008269337
t41_f44,0.0008178359
t2_f43,0.00081707124
t68_f16,0.00081298995
t7_f61,0.00080905744
t86_f63,0.0008069492
t105_f16,0.0008046574
t96_f51,0.0007977977
t15_f52,0.0007937177
t1_f28,0.0007925559
t110_f51,0.00078604766
t13_f59,0.0007799087
t108_f47,0.00077554863
t105_f1,0.0007716314
t29_f50,0.0007651641
t4_f56,0.0007651452
t123_f52,0.00076501886
t124_f61,0.0007649902
t8_f7,0.00076496677
t119_f52,0.00076052337
t76_f43,0.0007605187
t59_f52,0.00075576705
t14_f45,0.0007551002
t120_f7,0.0007474907
t122_f6,0.00074501993
t105_f61,0.0007441257
t1_f35,0.00074261567
t106_f51,0.0007418353
t53_f22,0.0007387304
t118_f35,0.00073831447
t62_f61,0.00073709304
t13_f56,0.00072895695
t39_f50,0.000722165
t6_f50,0.0007176877
t80_f60,0.00071766396
t30_f40,0.00071716175
t18_f2,0.00071679
t0_f44,0.000716232
t111_f61,0.00071583316
t7_f51,0.0007131113
t58_f34,0.0007050828
t16_f18,0.00070357544
t127_f60,0.0007022409
t53_f50,0.0007003025
t3_f61,0.0006995316
t22_f44,0.00069661223
t124_f5,0.00069549377
t8_f50,0.00069281977
t58_f61,0.0006919844
t9_f51,0.00068501965
t127_f51,0.00068140717
t69_f59,0.0006811144
t1_f50,0.0006809696
t24_f2,0.00067994546
t25_f34,0.00067421613
t11_f28,0.00067346153
t112_f22,0.0006705687
t39_f61,0.0006688324
t20_f34,0.00066874025
t65_f56,0.0006684106
t9_f56,0.0006667321
t25_f47,0.00066504115
t36_f50,0.00066070724
t70_f56,0.00066069927
t103_f55,0.0006594613
t80_f63,0.0006589644
t42_f54,0.00065712153
t109_f50,0.0006569016
t38_f41,0.00065461587
t125_f51,0.0006527416
t114_f61,0.0006518966
t125_f44,0.00064822275
t112_f28,0.0006480521
t76_f51,0.0006464256
t18_f60,0.0006458521
t6_f22,0.0006439309
t98_f55,0.0006360207
t108_f44,0.0006294277
t26_f50,0.0006290705
t40_f0,0.0006284427
t115_f50,0.0006280791
t106_f43,0.00062800036
t23_f55,0.0006274341
t114_f3,0.00062727387
t40_f50,0.0006249788
t0_f40,0.00062250247
t121_f18,0.00062112167
t126_f43,0.0006208229
t10_f50,0.0006160921
t1_f59,0.0006158814
t106_f61,0.0006122572
t39_f44,0.0006120697
t46_f56,0.00061079755
t2_f35,0.0006103648
t101_f50,0.00060678483
t19_f47,0.00060399843
t90_f50,0.000603358
t127_f30,0.000602207
t64_f50,0.0006001115
t29_f47,0.00059712975
t113_f57,0.00059651537
t2_f34,0.0005961099
t102_f61,0.0005961072
t10_f47,0.0005940625
t67_f61,0.0005882286
t42_f44,0.0005876917
t82_f60,0.0005870106
t8_f30,0.0005842559
t8_f59,0.0005828875
t104_f50,0.0005817933
t126_f3,0.0005813055
t37_f56,0.00058102934
t24_f44,0.00057648506
t114_f43,0.0005762684
t54_f50,0.00057385955
t15_f18,0.00056922826
t117_f44,0.00056599407
t86_f47,0.00056426955
t25_f2,0.0005627032
t55_f6,0.0005612275
t28_f35,0.0005549784
t25_f61,0.00055462605
t72_f35,0.00055334216
t88_f43,0.000550789
t8_f61,0.0005451728
t3_f45,0.0005433763
t10_f51,0.0005415429
t116_f43,0.0005411163
t81_f34,0.00053968665
t7_f24,0.00053940486
t125_f18,0.0005371791
t20_f3,0.0005335614
t109_f44,0.0005330258
t13_f2,0.000532971
t6_f51,0.00053061364
t112_f55,0.0005301838
t87_f16,0.00052652974
t11_f47,0.0005244019
t3_f31,0.0005181259
t23_f34,0.00051711436
t82_f35,0.000516199
t25_f52,0.0005153881
t111_f50,0.000513429
t78_f50,0.00051032205
t67_f22,0.0005080075
t92_f7,0.00050697976
t11_f45,0.000505273
t65_f55,0.00050504453
t90_f30,0.00050201494
t26_f61,0.00049977575
t5_f3,0.0004949955
t21_f34,0.0004948004
t52_f50,0.00049249956
t49_f47,0.0004896899
t75_f61,0.00048770424
t56_f44,0.0004873711
t1_f0,0.00048722458
t42_f61,0.0004817572
t123_f6,0.00048117846
t50_f29,0.00048008864
t15_f35,0.00047797448
t22_f45,0.00047678687
t42_f53,0.00047573232
t27_f0,0.00047564498
t7_f1,0.00047549795
t28_f51,0.00047474419
t68_f41,0.00047358073
t126_f51,0.00047328268
t87_f35,0.00047301626
t100_f43,0.0004726998
t20_f61,0.00047245793
t74_f56,0.00047143636
t98_f56,0.00047034412
t67_f63,0.00046895322
t99_f51,0.00046773517
t19_f45,0.00046731497
t55_f17,0.00046537476
t9_f40,0.00046473107
t23_f61,0.00046447653
t122_f47,0.00046312093
t32_f55,0.0004629352
t118_f50,0.00046254462
t21_f50,0.00046059844
t68_f30,0.00045970522
t46_f61,0.00045667944
t26_f47,0.0004559243
t101_f43,0.00045331573
t99_f50,0.00045191066
t104_f7,0.00045133635
t54_f28,0.00044837125
t17_f44,0.00044516023
t89_f61,0.00044515575
t9_f50,0.0004447917
t19_f50,0.0004446345
t6_f30,0.00043860477
t122_f50,0.00043654384
t66_f60,0.00043471632
t117_f56,0.00043332172
t5_f35,0.00043304634
t85_f51,0.00043239776
t117_f61,0.00043215576
t13_f52,0.00043194427
t80_f62,0.0004313893
t99_f30,0.00043089245
t102_f59,0.0004308197
t82_f34,0.0004307899
t127_f41,0.00043010808
t6_f59,0.00042739077
t86_f43,0.00042616198
t6_f1,0.00042503362
t125_f7,0.00042113426
t15_f61,0.000420912
t113_f47,0.00042080416
t119_f41,0.00042063344
t63_f59,0.0004205648
t72_f0,0.0004205107
t7_f2,0.0004202188
t64_f52,0.00041975145
t30_f50,0.00041964606
t0_f58,0.00041829873
t33_f30,0.00041796404
t125_f62,0.0004173237
t104_f44,0.00041572802
t60_f53,0.00041422297
t37_f61,0.00041122633
t74_f22,0.00041077967
t93_f55,0.00040961895
t7_f28,0.00040636148
t18_f54,0.00040390636
t2_f30,0.0004038126
t93_f41,0.0004035557
t10_f61,0.0004031102
t0_f50,0.0004028483
t39_f43,0.0004017932
t126_f47,0.00040121554
t15_f7,0.0003997373
t123_f40,0.00039927178
t96_f28,0.00039874756
t92_f50,0.0003979095
t1_f23,0.00039723064
t71_f41,0.0003959168
t4_f61,0.00039516206
t73_f50,0.00039420018
t74_f40,0.00039408912
t75_f53,0.0003938879
t14_f28,0.00039375087
t118_f22,0.00039279446
t124_f6,0.00039267814
t28_f61,0.00039199437
t51_f55,0.00039176093
t51_f56,0.00039091977
t1_f3,0.00039010082
t102_f63,0.00038990777
t116_f61,0.0003892043
t18_f56,0.00038892118
t123_f31,0.0003887284
t3_f30,0.00038661438
t118_f51,0.0003833983
t108_f50,0.0003830953
t113_f45,0.00038270178
t90_f47,0.00038262107
t108_f24,0.0003820243
t120_f24,0.00038179467
t48_f61,0.00037983668
t103_f7,0.0003784739
t74_f55,0.00037546948
t84_f1,0.00037542233
t75_f51,0.0003736957
t57_f44,0.00037307414
t93_f61,0.00037222434
t100_f50,0.00037198386
t39_f41,0.00037001728
t56_f61,0.00036906815
t41_f28,0.0003679943
t3_f57,0.0003668209
t71_f30,0.00036639336
t77_f50,0.00036605465
t65_f1,0.00036602397
t74_f47,0.00036598725
t23_f56,0.00036336223
t54_f52,0.0003631975
t33_f44,0.00036246073
t41_f34,0.0003576988
t64_f57,0.0003573657
t89_f63,0.00035711777
t25_f43,0.0003552344
t81_f44,0.00035365357
t68_f44,0.00035101583
t88_f59,0.00035084953
t5_f63,0.0003500249
t38_f51,0.00034782913
t0_f63,0.00034730724
t17_f0,0.00034648163
t16_f28,0.00034547906
t1_f22,0.00034359112
t35_f22,0.000342321
t5_f45,0.0003404277
t112_f31,0.00033925334
t125_f41,0.00033904932
t14_f51,0.0003386919
t112_f56,0.0003354663
t2_f16,0.00033336433
t42_f47,0.00033315402
t9_f61,0.00033303676
t97_f41,0.0003312477
t4_f53,0.00033062673
t127_f62,0.0003303175
t47_f52,0.000329731
t65_f54,0.0003291028
t95_f41,0.00032867354
t35_f47,0.0003280746
t0_f57,0.00032684795
t23_f54,0.00032435526
t18_f28,0.0003239592
t8_f45,0.00032293843
t36_f28,0.0003211101
t0_f43,0.0003210023
t75_f43,0.00032064493
t60_f50,0.00032046417
t10_f18,0.00032045666
t27_f61,0.00032038562
t41_f55,0.0003201153
t33_f34,0.00031993235
t9_f34,0.0003191278
t117_f55,0.00031911212
t61_f61,0.0003188626
t5_f62,0.0003187831
t3_f4,0.0003183816
t2_f31,0.00031746362
t33_f42,0.00031732218
t115_f35,0.0003162574
t18_f53,0.00031577822
t122_f40,0.00031428324
t112_f16,0.00031419774
t100_f28,0.0003137667
t105_f47,0.00031359933
t75_f54,0.0003132179
t54_f16,0.0003127945
t60_f56,0.0003122
t46_f40,0.00031157312
t32_f57,0.00031121168
t46_f4,0.0003108941
t66_f6,0.00031031144
t127_f22,0.00030873815
t66_f45,0.00030824367
t10_f34,0.00030779938
t91_f50,0.00030735004
t125_f6,0.00030716055
t27_f52,0.00030610562
t26_f45,0.00030519094
t101_f58,0.000304585
t121_f40,0.00030452423
t16_f16,0.00030447234
t100_f51,0.0003044437
t126_f41,0.0003028544
t11_f35,0.00030257984
t51_f52,0.00030167398
t36_f34,0.00030145387
t96_f57,0.00030014213
t119_f63,0.00030011946
t103_f61,0.0003000075
t42_f29,0.00029914416
t4_f55,0.0002988215
t70_f59,0.0002980179
t90_f51,0.00029669085
t126_f28,0.00029561776
t113_f61,0.00029481653
t18_f55,0.0002939368
t4_f40,0.00029334598
t15_f59,0.00029024808
t43_f45,0.00028901012
t15_f50,0.00028777705
t82_f57,0.00028743132
t1_f31,0.00028729512
t124_f58,0.00028694558
t61_f62,0.0002868509
t120_f41,0.0002860185
t110_f45,0.00028504728
t10_f2,0.000284132
t126_f22,0.00028359884
t56_f57,0.00028212072
t87_f59,0.00028128378
t25_f63,0.0002812192
t33_f28,0.00028067917
t67_f52,0.00028067327
t5_f50,0.0002801881
t4_f54,0.0002796149
t66_f63,0.00027880273
t34_f34,0.00027813428
t32_f56,0.00027798553
t84_f6,0.0002777972
t33_f47,0.00027724853
t122_f43,0.00027672152
t68_f45,0.0002758727
t37_f55,0.00027561467
t101_f45,0.00027441027
t32_f61,0.0002743161
t91_f59,0.0002739543
t9_f1,0.0002736374
t99_f24,0.00027334836
t89_f43,0.00027274815
t69_f61,0.00027233912
t0_f45,0.00027219168
t122_f51,0.00027200632
t66_f59,0.00027131956
t115_f62,0.00027101403
t86_f42,0.0002695903
t75_f44,0.00026847667
t122_f61,0.0002680256
t90_f41,0.00026726697
t23_f41,0.0002669902
t6_f31,0.00026679202
t94_f51,0.00026676047
t21_f2,0.00026668698
t11_f63,0.00026629915
t100_f57,0.000266107
t23_f47,0.0002660458
t41_f56,0.00026527708
t101_f44,0.00026405926
t102_f28,0.00026388545
t6_f28,0.00026326906
t127_f31,0.00026317628
t13_f55,0.00026316757
t15_f45,0.0002630802
t91_f44,0.0002622933
t90_f2,0.00026182007
t49_f44,0.00026124108
t121_f61,0.00026110612
t60_f55,0.00026087565
t93_f56,0.00026023042
t14_f52,0.0002594298
t76_f50,0.00025921146
t44_f59,0.00025906385
t116_f47,0.00025814428
t1_f42,0.00025646482
t112_f57,0.00025644197
t32_f31,0.00025569618
t40_f58,0.00025544662
t119_f30,0.00025505133
t86_f3,0.00025363397
t116_f41,0.00025344506
t14_f61,0.00025342367
t81_f50,0.00025334954
t88_f55,0.0002529045
t65_f42,0.00025285134
t125_f43,0.0002525242
t24_f6,0.0002521981
t98_f53,0.00025187441
t31_f61,0.00025151638
t27_f50,0.00025130293
t110_f58,0.00025122773
t72_f45,0.00025087222
t82_f50,0.00025086
t40_f34,0.0002501498
t96_f50,0.000249604
t103_f51,0.00024912794
t3_f0,0.00024881144
t21_f35,0.00024859892
t104_f45,0.00024844162
t79_f50,0.0002476302
t98_f52,0.00024743797
t20_f51,0.00024710668
t88_f63,0.00024643674
t1_f18,0.0002462497
t24_f50,0.00024589465
t127_f43,0.00024462122
t60_f54,0.00024406963
t12_f61,0.00024346342
t127_f29,0.00024249718
t3_f44,0.00024236766
t33_f6,0.00024220129
t7_f45,0.00024201552
t44_f50,0.0002419309
t17_f47,0.00024088242
t49_f42,0.0002393878
t38_f61,0.00023906541
t81_f2,0.0002390527
t83_f44,0.00023829218
t2_f52,0.00023793029
t15_f44,0.00023778809
t0_f5,0.00023743264
t79_f28,0.00023710431
t33_f52,0.00023656836
t112_f50,0.0002361474
t0_f18,0.00023570441
t112_f4,0.00023569088
t41_f2,0.00023508967
t93_f50,0.0002349373
t4_f25,0.00023388662
t1_f45,0.00023378787
t26_f51,0.00023377546
t31_f43,0.00023348
t112_f44,0.00023344603
t57_f42,0.00023294905
t47_f57,0.00023206985
t32_f43,0.00023128577
t51_f54,0.00023072022
t2_f24,0.00022981528
t73_f40,0.00022965112
t51_f23,0.00022943622
t124_f43,0.00022934483
t0_f41,0.00022923361
t5_f22,0.00022921628
t108_f51,0.00022902699
t112_f51,0.00022816878
t22_f63,0.00022799148
t21_f51,0.00022782237
t46_f53,0.00022714194
t103_f54,0.0002270336
t20_f45,0.00022702398
t39_f7,0.00022696303
t65_f28,0.00022648073
t125_f45,0.00022640011
t92_f51,0.0002262382
t123_f45,0.00022600405
t97_f52,0.00022562519
t55_f53,0.00022469052
t10_f6,0.00022379882
t115_f52,0.00022378718
t0_f30,0.00022363447
t20_f44,0.00022320356
t27_f47,0.0002217298
t126_f16,0.00022129348
t76_f5,0.00022051226
t40_f47,0.0002205122
t42_f56,0.00022040712
t7_f25,0.00022008657
t113_f41,0.00021996905
t9_f42,0.00021992059
t47_f50,0.0002191521
t8_f6,0.00021889064
t93_f52,0.00021844276
t14_f50,0.00021838305
t15_f51,0.00021698374
t4_f51,0.0002166953
t94_f59,0.000216582
t64_f28,0.00021629415
t30_f47,0.00021610639
t20_f60,0.00021595831
t29_f63,0.00021591627
t94_f50,0.00021487258
t110_f35,0.00021479378
t56_f54,0.00021466511
t117_f51,0.00021464744
t70_f43,0.00021436837
t57_f62,0.0002143049
t83_f35,0.00021421738
t9_f59,0.00021366625
t79_f54,0.0002130139
t19_f63,0.00021300672
t21_f5,0.00021286638
t34_f28,0.00021268867
t40_f59,0.00021264023
t98_f50,0.00021239807
t120_f47,0.00021234508
t99_f41,0.00021230258
t79_f53,0.00021226173
t3_f1,0.00021211579
t11_f42,0.00021169009
t77_f61,0.00021168306
t35_f43,0.00021145557
t15_f4,0.00021130327
t63_f43,0.00021114644
t82_f61,0.00020988879
t39_f47,0.00020979822
t61_f50,0.00020926715
t12_f1,0.00020923487
t48_f0,0.00020866269
t13_f50,0.00020864038
t125_f47,0.00020862196
t109_f35,0.00020801736
t62_f50,0.00020775403
t113_f35,0.00020733142
t103_f58,0.0002073138
t73_f57,0.00020711005
t18_f61,0.0002062554
t83_f43,0.00020552016
t66_f43,0.00020520375
t56_f45,0.00020499174
t13_f43,0.00020494913
t121_f51,0.00020459048
t109_f29,0.0002043321
t112_f61,0.00020381375
t111_f41,0.00020354813
t48_f6,0.00020288785
t104_f41,0.00020270518
t84_f55,0.0002023669
t20_f43,0.00020201014
t19_f35,0.00020200608
t26_f43,0.00020118429
t45_f57,0.00020099494
t120_f43,0.00020092358
t65_f53,0.00020047007
t89_f44,0.00019974774
t79_f51,0.00019968252
t123_f3,0.00019893957
t85_f35,0.00019891243
t23_f40,0.00019888887
t23_f53,0.0001985026
t117_f50,0.00019825781
t66_f41,0.00019820718
t4_f7,0.0001978935
t113_f42,0.00019776708
t12_f41,0.00019749979
t1_f44,0.00019729354
t93_f53,0.00019694181
t28_f24,0.00019661924
t81_f61,0.00019608707
t25_f57,0.00019551012
t118_f30,0.00019474827
t37_f45,0.00019383345
t103_f45,0.0001936936
t17_f57,0.0001934205
t7_f41,0.00019341621
t89_f54,0.00019305797
t7_f19,0.0001930518
t92_f45,0.0001929405
t116_f45,0.00019267829
t24_f24,0.00019257117
t91_f1,0.00019209861
t65_f41,0.00019136962
t95_f63,0.0001910952
t95_f57,0.00019105083
t11_f3,0.00019092276
t2_f22,0.00019050833
t114_f47,0.00019028416
t48_f38,0.00019012556
t94_f44,0.00018986585
t62_f5,0.00018878911
t117_f43,0.00018853633
t80_f47,0.00018827274
t64_f30,0.00018815571
t87_f50,0.00018792346
t123_f43,0.00018734978
t13_f61,0.00018705374
t95_f28,0.00018681909
t56_f30,0.0001867506
t27_f51,0.00018642384
t35_f50,0.00018642127
t32_f30,0.00018622987
t27_f44,0.00018622346
t49_f28,0.0001853028
t40_f44,0.00018525143
t33_f45,0.00018493328
t93_f63,0.00018418457
t43_f3,0.00018413518
t79_f24,0.00018374561
t84_f43,0.0001834658
t63_f63,0.00018333991
t60_f31,0.00018300304
t108_f30,0.00018293755
t80_f51,0.00018288464
t16_f52,0.00018276364
t119_f43,0.00018233288
t123_f30,0.00018204954
t90_f61,0.00018198047
t11_f34,0.00018192617
t14_f41,0.00018185613
t78_f35,0.00018162606
t16_f40,0.00018150893
t108_f40,0.00018145396
t98_f54,0.00018141516
t11_f59,0.0001812164
t34_f3,0.00018115719
t121_f31,0.00018062396
t125_f4,0.0001803012
t84_f56,0.00018029229
t68_f50,0.00017928692
t52_f29,0.00017927529
t4_f44,0.00017926433
t111_f47,0.00017915913
t107_f7,0.00017903559
t6_f44,0.00017890401
t24_f51,0.00017848305
t34_f45,0.00017804379
t47_f16,0.00017764822
t19_f42,0.00017733044
t116_f62,0.0001772232
t8_f44,0.00017719426
t110_f52,0.00017672732
t74_f16,0.0001760516
t117_f30,0.00017592718
t46_f43,0.00017543073
t27_f56,0.00017540723
t9_f45,0.00017531887
t43_f57,0.00017508426
t105_f44,0.00017500682
t93_f45,0.00017481008
t114_f22,0.0001747223
t47_f34,0.00017469449
t86_f51,0.00017375493
t23_f52,0.0001731265
t127_f47,0.00017303623
t75_f55,0.00017301233
t122_f59,0.00017256859
t13_f0,0.00017227455
t122_f1,0.00017192049
t8_f52,0.00017189913
t46_f41,0.00017183962
t43_f61,0.00017173689
t2_f42,0.0001710355
t119_f18,0.00017083577
t88_f61,0.00017049059
t79_f22,0.00017005525
t57_f3,0.00016998583
t12_f45,0.00016982736
t122_f41,0.00016945093
t76_f47,0.00016856827
t70_f54,0.00016823139
t32_f53,0.00016823097
t62_f45,0.00016808354
t12_f3,0.0001680657
t70_f35,0.00016804018
t55_f28,0.00016799173
t114_f51,0.00016784346
t30_f45,0.00016784071
t47_f63,0.00016781854
t112_f54,0.00016763032
t19_f30,0.00016762159
t63_f44,0.00016699871
t70_f50,0.00016673977
t5_f28,0.00016642133
t67_f41,0.0001655815
t51_f6,0.0001653974
t84_f35,0.00016532186
t32_f50,0.00016531906
t109_f28,0.00016475967
t121_f58,0.00016464731
t89_f50,0.00016425805
t51_f43,0.00016406989
t92_f22,0.00016394707
t75_f50,0.00016378383
t37_f50,0.00016346759
t76_f44,0.00016328122
t51_f34,0.00016308288
t127_f34,0.00016285482
t71_f61,0.00016230815
t18_f45,0.0001622779
t65_f63,0.00016221353
t77_f42,0.00016209614
t6_f52,0.00016207466
t85_f24,0.00016196443
t50_f61,0.00016177345
t67_f7,0.00016168688
t104_f30,0.0001615981
t116_f28,0.00016148612
t93_f51,0.00016144065
t113_f31,0.00016121718
t114_f41,0.00016081055
t103_f53,0.00016081009
t44_f30,0.0001604568
t59_f34,0.00016039242
t113_f40,0.00016036951
t28_f16,0.00016033583
t127_f40,0.00016032782
t6_f45,0.0001601929
t94_f45,0.00015981594
t3_f42,0.00015958665
t107_f50,0.00015950782
t74_f51,0.00015939596
t32_f54,0.000159263
t99_f57,0.00015925617
t117_f53,0.00015916546
t12_f47,0.00015891706
t51_f51,0.00015876994
t85_f28,0.00015819959
t121_f41,0.00015786679
t88_f44,0.00015756149
t37_f42,0.00015755506
t120_f0,0.00015736226
t88_f56,0.00015712241
t28_f50,0.0001569596
t43_f43,0.00015678159
t7_f59,0.00015624009
t10_f45,0.00015599336
t20_f41,0.00015593458
t1_f43,0.00015563825
t113_f44,0.00015483286
t54_f61,0.00015476171
t31_f40,0.00015474622
t36_f62,0.0001546748
t85_f7,0.00015446305
t10_f31,0.00015393585
t61_f51,0.00015352026
t17_f35,0.00015350692
t98_f61,0.00015350351
t102_f40,0.00015346662
t8_f51,0.0001532783
t10_f63,0.00015301026
t94_f43,0.00015295994
t34_f50,0.0001528897
t115_f61,0.00015266855
t36_f35,0.00015263051
t122_f63,0.00015257306
t99_f28,0.00015237795
t29_f41,0.00015221004
t16_f31,0.00015214602
t8_f40,0.00015212949
t3_f59,0.0001520691
t8_f47,0.00015200188
t114_f59,0.00015167496
t32_f51,0.00015139398
t17_f45,0.00015137848
t14_f7,0.00015131907
t28_f63,0.0001510294
t35_f40,0.00015102854
t120_f59,0.00015056571
t46_f55,0.00015028444
t56_f56,0.00015013237
t105_f57,0.00014995747
t66_f42,0.00014980193
t54_f34,0.00014977397
t103_f18,0.00014949853
t6_f2,0.0001494757
t34_f17,0.00014944091
t69_f50,0.00014916211
t71_f59,0.00014895735
t125_f31,0.0001489484
t13_f34,0.00014890144
t52_f63,0.00014883894
t89_f28,0.00014873939
t107_f60,0.00014847111
t1_f29,0.000148374
t88_f47,0.00014834935
t47_f44,0.0001481255
t6_f63,0.00014785748
t14_f18,0.00014745207
t39_f57,0.00014715901
t13_f42,0.00014678421
t51_f44,0.0001467567
t26_f30,0.00014669514
t19_f29,0.00014658403
t92_f57,0.00014610072
t110_f43,0.00014598516
t70_f61,0.00014596859
t32_f52,0.00014574893
t17_f40,0.00014559888
t56_f17,0.00014532152
t93_f54,0.00014499226
t111_f44,0.00014468291
t57_f38,0.00014465157
t25_f35,0.00014403682
t24_f16,0.00014366453
t67_f42,0.00014365427
t0_f22,0.00014312811
t47_f28,0.00014304594
t34_f52,0.00014296717
t105_f50,0.00014266493
t78_f45,0.00014265072
t24_f11,0.00014238118
t39_f40,0.000142028
t70_f52,0.00014193411
t114_f0,0.00014184472
t108_f43,0.00014160793
t112_f18,0.00014159619
t100_f41,0.00014149726
t9_f47,0.0001414869
t38_f34,0.00014146321
t25_f28,0.00014114102
t59_f61,0.00014098111
t9_f44,0.0001407991
t95_f31,0.00014049189
t30_f59,0.0001403673
t7_f44,0.00014033438
t82_f43,0.0001402868
t93_f22,0.00014002575
t65_f4,0.0001398078
t33_f50,0.0001395764
t70_f41,0.0001394931
t46_f30,0.0001393514
t10_f16,0.00013880375
t79_f61,0.00013856534
t76_f63,0.00013798085
t30_f42,0.00013795294
t37_f28,0.00013765266
t44_f45,0.00013763465
t43_f51,0.00013728744
t119_f40,0.00013726506
t41_f54,0.00013718235
t20_f63,0.00013709282
t54_f44,0.00013701727
t85_f50,0.00013701509
t94_f28,0.00013698946
t118_f5,0.00013689425
t99_f40,0.00013681882
t22_f18,0.00013657635
t92_f0,0.00013657086
t49_f43,0.00013612639
t63_f6,0.0001360777
t35_f63,0.0001360167
t13_f41,0.0001359558
