feature,importance
t9_f56,0.00061769795
t76_f51,0.0006172174
t124_f50,0.0006155041
t71_f63,0.000609062
t4_f35,0.0006088923
t53_f61,0.00060445647
t119_f50,0.0006020935
t50_f43,0.0006011722
t105_f50,0.0005924552
t82_f42,0.00059183594
t107_f47,0.00059090264
t63_f50,0.0005901256
t124_f1,0.0005866251
t1_f16,0.0005857425
t8_f35,0.00058394205
t56_f63,0.0005814508
t15_f50,0.0005811344
t3_f51,0.00057466706
t30_f50,0.00057366595
t98_f52,0.0005712226
t78_f0,0.000569921
t26_f61,0.000567949
t16_f45,0.00056168204
t16_f5,0.00055623986
t3_f40,0.00055550365
t123_f2,0.0005519331
t101_f50,0.00055184064
t115_f40,0.0005463719
t103_f56,0.0005424547
t52_f35,0.00054173556
t44_f63,0.00054011913
t74_f52,0.0005394374
t24_f2,0.0005389406
t13_f47,0.00053838233
t73_f42,0.00053261203
t5_f34,0.00053024635
t60_f54,0.00052773254
t64_f45,0.0005259215
t6_f40,0.00052153366
t87_f34,0.00052027963
t85_f43,0.00051958585
t32_f60,0.00051813864
t121_f50,0.0005181179
t18_f7,0.000517381
t39_f44,0.000513743
t7_f61,0.00051208
t94_f34,0.00050811283
t83_f47,0.00050774415
t93_f47,0.00050695555
t98_f55,0.0005059929
t32_f5,0.00050524564
t111_f61,0.00050315354
t71_f50,0.0005017088
t103_f55,0.0004946398
t0_f50,0.0004929729
t35_f61,0.00049279776
t50_f40,0.00049081485
t115_f50,0.0004896808
t6_f0,0.0004878429
t32_f55,0.00048575955
t52_f18,0.00048556877
t38_f28,0.00048477243
t13_f34,0.00048339355
t127_f31,0.00048055087
t5_f50,0.00048018672
t16_f50,0.00047893933
t18_f56,0.00047825903
t3_f59,0.00047595295
t4_f34,0.00047247132
t6_f59,0.0004720339
t126_f28,0.00047063513
t29_f47,0.00047030186
t89_f34,0.0004689372
t4_f59,0.00046868456
t12_f50,0.00046802234
t8_f59,0.00046575518
t31_f42,0.00046215823
t113_f43,0.00045930297
t57_f28,0.00045801274
t126_f18,0.00045557256
t103_f28,0.00045322833
t80_f43,0.00045168737
t124_f61,0.00045045614
t92_f47,0.000448664
t21_f59,0.0004459484
t12_f47,0.00044415105
t8_f51,0.00044031878
t4_f61,0.00043929392
t12_f35,0.00043903833
t23_f52,0.00043722047
t68_f47,0.00043591144
t6_f35,0.0004340796
t122_f57,0.00043260772
t21_f34,0.0004313921
t36_f28,0.0004310755
t52_f7,0.000428992
t62_f28,0.00042195807
t91_f51,0.0004217031
t60_f59,0.00041859644
t92_f63,0.00041764262
t16_f51,0.00041633012
t78_f29,0.00041196152
t38_f50,0.00041123526
t17_f50,0.00040978438
t3_f34,0.00040786248
t31_f34,0.00040760302
t41_f59,0.00040733174
t10_f16,0.0004046042
t122_f50,0.00040344996
t37_f56,0.00040327615
t70_f56,0.00040257841
t79_f54,0.00040090203
t2_f34,0.00040065448
t1_f34,0.0003998928
t113_f22,0.00039869294
t69_f6,0.00039725273
t105_f51,0.00039715722
t2_f28,0.00039661292
t75_f28,0.0003959285
t21_f61,0.00039486898
t22_f34,0.0003936848
t57_f7,0.0003931454
t23_f55,0.00039037142
t8_f29,0.00038929452
t24_f34,0.00038923294
t38_f51,0.00038765054
t51_f35,0.00038699803
t65_f0,0.0003857569
t110_f4,0.0003839563
t34_f59,0.00038183163
t46_f40,0.00037968936
t44_f51,0.00037491354
t11_f35,0.00037386324
t21_f0,0.00037273954
t88_f50,0.00037133286
t106_f58,0.00037053713
t30_f34,0.0003694347
t66_f5,0.0003690441
t11_f50,0.00036715355
t42_f57,0.00036566125
t111_f41,0.00036235806
t82_f50,0.0003623388
t115_f28,0.00036220724
t7_f51,0.00036199286
t60_f53,0.00036195898
t16_f59,0.00035748482
t117_f56,0.0003562485
t53_f35,0.00035574252
t41_f56,0.0003556657
t81_f35,0.00035528396
t18_f0,0.00035464056
t85_f59,0.00035425156
t29_f2,0.0003539324
t104_f51,0.00035110887
t30_f47,0.00035027356
t104_f18,0.00034982307
t3_f42,0.00034830635
t114_f51,0.0003480809
t2_f51,0.00034677365
t21_f51,0.00034613893
t6_f50,0.0003447687
t74_f55,0.00034469715
t15_f6,0.00034424485
t126_f31,0.00034407343
t97_f50,0.00034274376
t65_f55,0.00034071348
t105_f47,0.00033986074
t6_f30,0.00033933364
t3_f50,0.0003391825
t0_f7,0.00033866294
t31_f51,0.00033800313
t4_f0,0.00033771963
t39_f62,0.00033656368
t40_f47,0.00033540573
t65_f56,0.00033437504
t81_f57,0.00033313595
t95_f43,0.00033252174
t13_f56,0.00033021456
t12_f61,0.00032886144
t113_f50,0.00032850108
t15_f18,0.00032824517
t33_f59,0.00032812485
t110_f41,0.00032807564
t104_f50,0.00032767243
t0_f22,0.0003276237
t111_f34,0.0003274563
t18_f55,0.00032695683
t88_f44,0.00032551598
t96_f47,0.00032449956
t56_f1,0.00032408108
t95_f52,0.00032310054
t114_f43,0.00032252655
t124_f43,0.00032220045
t73_f52,0.0003218989
t7_f45,0.0003211528
t44_f8,0.0003199477
t112_f55,0.00031809622
t108_f6,0.0003177134
t121_f22,0.0003172964
t12_f40,0.00031704005
t55_f52,0.00031619167
t75_f55,0.00031436334
t48_f57,0.00031434058
t23_f2,0.00031422675
t20_f41,0.00031412995
t48_f6,0.0003130235
t18_f44,0.00031237514
t42_f61,0.00031184507
t56_f0,0.00031064876
t40_f61,0.0003101992
t4_f56,0.00030881533
t18_f60,0.00030731794
t50_f41,0.00030687582
t125_f30,0.0003062653
t12_f51,0.00030460174
t5_f47,0.00030397248
t86_f43,0.0003034808
t127_f61,0.00030238836
t117_f58,0.0003006085
t17_f5,0.00029958258
t122_f51,0.00029871968
t34_f50,0.00029800335
t50_f24,0.00029790358
t17_f28,0.00029790032
t60_f56,0.00029735177
t100_f50,0.00029666247
t27_f45,0.0002956761
t1_f47,0.0002952057
t105_f60,0.00029462232
t48_f61,0.00029379333
t52_f61,0.00029366405
t119_f43,0.00029335075
t76_f41,0.00029306422
t30_f63,0.00029259903
t58_f47,0.00029241198
t109_f4,0.0002919818
t1_f28,0.00029189605
t47_f30,0.00029183645
t23_f1,0.00029171095
t32_f59,0.00029133976
t98_f22,0.00029100996
t5_f40,0.0002883607
t5_f35,0.0002882847
t23_f56,0.00028770504
t23_f53,0.00028722757
t106_f47,0.0002857631
t12_f1,0.00028557383
t46_f34,0.00028542164
t17_f38,0.00028534106
t32_f47,0.00028521765
t18_f34,0.00028472027
t38_f40,0.0002843434
t77_f61,0.0002840909
t104_f45,0.00028345568
t3_f41,0.00028330585
t93_f56,0.00028285373
t4_f53,0.00028279968
t49_f1,0.00028230067
t4_f55,0.00028212988
t92_f42,0.00028164175
t98_f28,0.00028140703
t11_f58,0.0002814057
t37_f22,0.0002813056
t112_f44,0.000281138
t116_f41,0.0002803554
t23_f54,0.00027929564
t51_f56,0.00027881924
t126_f30,0.00027759938
t9_f59,0.0002775201
t18_f16,0.00027713264
t10_f34,0.00027694713
t32_f3,0.00027682833
t56_f54,0.00027644346
t56_f56,0.0002753443
t37_f45,0.0002745061
t45_f52,0.000274113
t15_f28,0.00027302874
t118_f28,0.0002727543
t44_f61,0.0002726002
t29_f34,0.00027224998
t108_f61,0.00027207535
t19_f50,0.000271098
t27_f59,0.0002710314
t20_f59,0.00027102567
t126_f52,0.0002696321
t14_f35,0.00026894922
t76_f50,0.0002683483
t19_f62,0.0002677477
t94_f35,0.00026736374
t14_f47,0.0002669192
t112_f56,0.0002667483
t124_f35,0.00026635037
t12_f59,0.0002650637
t58_f14,0.00026453918
t21_f50,0.00026360966
t92_f50,0.0002629598
t111_f52,0.00026263652
t113_f16,0.00026198258
t104_f30,0.00026186235
t63_f24,0.00026073036
t44_f0,0.00026054314
t127_f30,0.00026049398
t115_f43,0.00026036781
t54_f63,0.0002601381
t14_f50,0.0002599319
t73_f50,0.00025991004
t125_f41,0.00025942165
t28_f51,0.0002588551
t33_f18,0.00025808965
t31_f63,0.0002574328
t16_f52,0.0002561941
t73_f40,0.00025560186
t49_f50,0.0002555712
t20_f51,0.0002548111
t125_f52,0.00025368395
t8_f0,0.00025354544
t26_f34,0.00025342
t3_f0,0.00025254185
t60_f45,0.00025191138
t18_f53,0.00025134863
t46_f30,0.00025108468
t124_f45,0.000250015
t63_f22,0.00024883752
t50_f62,0.00024880588
t85_f50,0.0002475467
t81_f50,0.00024748908
t107_f51,0.00024643188
t5_f18,0.00024536974
t36_f59,0.00024479348
t42_f54,0.0002446998
t0_f63,0.00024373521
t127_f43,0.00024372611
t90_f61,0.00024339744
t93_f55,0.00024327997
t4_f40,0.00024309887
t0_f25,0.00024245001
t21_f45,0.0002423072
t78_f41,0.00024228115
t11_f51,0.00024097467
t45_f35,0.00024086094
t119_f41,0.00024002061
t1_f57,0.00023995021
t0_f19,0.00023977655
t44_f40,0.00023943395
t74_f56,0.00023883347
t94_f50,0.00023881925
t121_f41,0.00023846554
t20_f34,0.00023791245
t15_f35,0.00023772455
t121_f61,0.00023712205
t118_f50,0.00023707237
t37_f47,0.00023687375
t2_f45,0.00023628213
t59_f28,0.00023591208
t60_f55,0.0002358865
t26_f44,0.0002358194
t10_f50,0.00023522394
t73_f35,0.00023504757
t80_f6,0.00023504382
t81_f61,0.000234576
t42_f53,0.00023431182
t46_f56,0.00023307918
t5_f61,0.00023301826
t3_f22,0.00023201888
t19_f4,0.00023172713
t88_f57,0.00022997943
t93_f51,0.00022900227
t124_f44,0.0002279122
t99_f5,0.00022745362
t71_f44,0.00022708547
t8_f61,0.00022604161
t34_f34,0.00022513774
t97_f42,0.00022496459
t1_f18,0.00022466271
t108_f24,0.00022360487
t8_f34,0.00022296364
t15_f61,0.00022285414
t91_f61,0.0002225734
t51_f55,0.00022236574
t77_f35,0.00022189677
t51_f53,0.00022053745
t30_f60,0.00022035655
t103_f43,0.0002202026
t16_f40,0.00022000409
t9_f50,0.00021990524
t126_f51,0.00021969175
t118_f52,0.00021966007
t42_f51,0.00021961033
t25_f51,0.00021924451
t9_f28,0.00021913263
t13_f57,0.00021897972
t3_f57,0.00021847952
t57_f50,0.00021845725
t126_f47,0.00021829283
t120_f50,0.00021797157
t126_f42,0.00021742113
t20_f28,0.0002170864
t40_f4,0.00021708292
t30_f40,0.00021698374
t97_f0,0.00021695308
t36_f47,0.00021694002
t93_f52,0.00021656818
t78_f63,0.00021645233
t6_f5,0.00021548603
t2_f7,0.00021482605
t51_f31,0.00021451947
t119_f42,0.00021450204
t20_f40,0.00021443889
t60_f44,0.00021435057
t32_f45,0.00021427152
t51_f45,0.0002141896
t47_f51,0.00021355636
t53_f51,0.00021354761
t99_f41,0.00021314438
t65_f61,0.00021286785
t15_f59,0.00021266671
t67_f45,0.00021250191
t35_f28,0.00021181694
t117_f55,0.00021052273
t90_f50,0.00021033217
t125_f47,0.00021022609
t8_f7,0.00020972593
t61_f18,0.00020916418
t125_f61,0.00020856257
t35_f4,0.00020812002
t99_f30,0.00020716149
t7_f35,0.00020677416
t27_f56,0.0002066241
t112_f54,0.00020660089
t16_f18,0.00020562587
t29_f40,0.00020530768
t83_f42,0.00020444521
t85_f22,0.00020398964
t43_f34,0.00020353514
t112_f51,0.00020333202
t108_f29,0.0002033027
t24_f45,0.0002026225
t72_f3,0.00020235992
t104_f52,0.00020211928
t53_f42,0.0002020095
t48_f44,0.00020190819
t6_f63,0.00020155434
t89_f47,0.00020125178
t23_f40,0.00020121895
t95_f35,0.00020081582
t80_f45,0.0002007232
t111_f50,0.00020046436
t65_f1,0.00020042995
t4_f50,0.00020026087
t2_f58,0.00019994177
t17_f51,0.00019951476
t39_f34,0.00019947939
t60_f61,0.00019941098
t87_f61,0.00019911467
t63_f17,0.0001989218
t126_f41,0.00019860685
t41_f30,0.00019827059
t47_f47,0.00019818264
t75_f61,0.00019781673
t5_f0,0.00019778215
t53_f28,0.0001969386
t66_f51,0.00019690838
t51_f28,0.00019657161
t112_f42,0.00019564034
t4_f28,0.00019560948
t35_f47,0.00019520383
t0_f44,0.00019507983
t23_f45,0.00019464319
t108_f41,0.00019438997
t58_f42,0.0001941002
t0_f18,0.00019394475
t27_f42,0.0001937806
t5_f63,0.00019339327
t69_f63,0.00019337711
t36_f51,0.00019303411
t98_f50,0.00019194982
t27_f51,0.00019160724
t93_f61,0.00019095922
t19_f28,0.00018963274
t123_f40,0.0001894441
t9_f51,0.00018935063
t29_f63,0.00018927516
t100_f22,0.00018887682
t19_f47,0.00018874147
t95_f50,0.00018857722
t122_f61,0.00018786523
t127_f3,0.00018779417
t7_f57,0.00018722707
t110_f34,0.0001871827
t17_f34,0.00018704183
t34_f52,0.00018700509
t41_f4,0.00018674273
t4_f17,0.0001864197
t116_f31,0.00018631201
t113_f63,0.00018622862
t46_f50,0.00018606077
t125_f3,0.00018580767
t82_f62,0.00018532683
t100_f0,0.0001850394
t90_f52,0.00018488095
t32_f56,0.00018376815
t0_f30,0.00018376406
t114_f45,0.00018334361
t11_f59,0.00018334042
t59_f50,0.00018284863
t119_f45,0.00018239184
t54_f50,0.00018179847
t44_f50,0.00018112085
t29_f42,0.00018100519
t7_f34,0.00018099963
t38_f59,0.00018099329
t80_f34,0.00018098287
t124_f41,0.0001809408
t11_f40,0.00018013372
t100_f63,0.00018011994
t50_f42,0.00017987452
t34_f16,0.00017978034
t22_f50,0.0001795514
t113_f57,0.00017951804
t61_f28,0.00017951158
t22_f59,0.00017942887
t51_f54,0.00017942765
t119_f28,0.00017860913
t79_f28,0.00017807074
t107_f50,0.00017747431
t18_f54,0.00017733134
t117_f41,0.0001771365
t31_f40,0.00017710702
t117_f61,0.00017705091
t100_f61,0.00017704748
t92_f41,0.00017660599
t1_f43,0.00017601394
t126_f61,0.00017544423
t7_f58,0.00017534288
t123_f43,0.00017499976
t98_f56,0.00017479964
t78_f34,0.00017452295
t52_f50,0.00017441325
t116_f40,0.00017407646
t42_f60,0.00017396183
t32_f52,0.00017389629
t108_f52,0.00017377776
t29_f6,0.00017376845
t36_f45,0.00017345438
t76_f52,0.00017260302
t72_f42,0.00017243893
t22_f53,0.00017233765
t11_f45,0.00017223904
t58_f22,0.00017215064
t106_f40,0.00017195656
t107_f43,0.00017191045
t122_f43,0.00017174415
t58_f28,0.00017143066
t72_f61,0.00017114876
t55_f56,0.00017114873
t71_f7,0.00017111473
t18_f40,0.00017066009
t25_f47,0.0001704715
t65_f52,0.00017042134
t41_f34,0.00017029846
t19_f59,0.00017005306
t79_f60,0.00016996397
t110_f50,0.00016968691
t49_f0,0.0001696138
t36_f50,0.0001692401
t117_f50,0.00016923138
t34_f17,0.000169196
t68_f50,0.00016864872
t72_f47,0.0001683484
t38_f45,0.00016832851
t13_f35,0.0001681399
t127_f41,0.00016768886
t22_f16,0.00016729305
t95_f51,0.00016709648
t84_f30,0.0001669193
t67_f44,0.00016682848
t79_f57,0.00016669021
t56_f53,0.00016664746
t37_f61,0.00016644063
t123_f61,0.00016641195
t31_f0,0.00016558387
t84_f56,0.00016533071
t107_f34,0.00016518624
t2_f31,0.00016514807
t11_f34,0.00016505524
t77_f42,0.00016503285
t54_f52,0.00016446186
t1_f22,0.0001644355
t30_f59,0.00016432513
t39_f40,0.00016380813
t63_f41,0.00016359192
t121_f16,0.00016344871
t3_f61,0.00016338433
t49_f57,0.00016310217
t58_f59,0.00016301143
t62_f51,0.00016271764
t50_f0,0.00016263415
t13_f55,0.000162231
t31_f28,0.00016215988
t89_f54,0.0001618955
t84_f53,0.00016087326
t10_f28,0.00016079695
t99_f45,0.00015982089
t127_f51,0.0001595722
t11_f28,0.00015939277
t8_f40,0.00015937399
t49_f43,0.00015931307
t29_f16,0.00015918774
t55_f45,0.0001590935
t125_f45,0.00015884206
t1_f44,0.00015869537
t117_f51,0.00015858516
t91_f45,0.00015826465
t94_f42,0.00015812252
t91_f6,0.00015799166
t79_f2,0.00015790452
t33_f42,0.00015783336
t98_f61,0.00015780416
t2_f18,0.00015676334
t93_f50,0.00015671714
t119_f57,0.0001566999
t101_f41,0.00015667097
t31_f45,0.00015642594
t73_f57,0.00015630246
t13_f40,0.00015628249
t120_f5,0.00015621942
t99_f43,0.00015620797
t5_f41,0.00015619704
t7_f59,0.0001561456
t31_f59,0.00015595225
t17_f43,0.00015582552
t91_f29,0.00015559625
t32_f17,0.00015558267
t122_f59,0.00015546284
t65_f54,0.00015545814
t47_f59,0.00015502094
t121_f7,0.00015484248
t111_f63,0.00015465629
t2_f43,0.00015401897
t31_f52,0.00015400891
t118_f41,0.00015391211
t0_f45,0.0001538829
t28_f61,0.00015350094
t54_f34,0.00015322263
t17_f59,0.00015320304
t18_f42,0.00015305547
t120_f34,0.00015293954
t58_f6,0.0001528614
t40_f59,0.00015285973
t45_f41,0.00015285208
t19_f40,0.00015268184
t116_f43,0.00015234483
t126_f43,0.00015225666
t123_f22,0.00015219135
t17_f18,0.00015213173
t29_f61,0.000151985
t70_f50,0.00015186766
t37_f55,0.00015171466
t6_f42,0.00015152463
t27_f34,0.00015125344
t47_f42,0.00015116142
t14_f22,0.00015095466
t106_f35,0.0001505493
t28_f62,0.00015030582
t39_f42,0.00015013562
t85_f42,0.00015013543
t35_f63,0.00014999256
t18_f61,0.0001499259
t33_f61,0.00014972629
t105_f52,0.00014964421
t0_f24,0.00014954568
t126_f45,0.00014923332
t111_f31,0.00014897672
t37_f2,0.00014896417
t83_f28,0.00014887955
t10_f44,0.00014877686
t70_f61,0.00014862051
t116_f34,0.00014860505
t107_f45,0.00014855806
t48_f18,0.00014836839
t72_f52,0.00014790686
t89_f16,0.00014775051
t76_f35,0.00014765658
t79_f50,0.00014763206
t39_f28,0.00014738094
t123_f62,0.00014737037
t5_f30,0.00014727256
t115_f30,0.00014712423
t23_f42,0.00014698305
t57_f34,0.00014694368
t8_f63,0.00014689576
t66_f61,0.00014689458
t80_f50,0.00014644294
t58_f50,0.00014640627
t118_f38,0.00014581213
t46_f61,0.00014569065
t69_f35,0.00014559319
t119_f59,0.00014559319
t33_f35,0.00014540482
t15_f45,0.00014513737
t14_f44,0.0001450444
t66_f62,0.00014480996
t27_f40,0.00014460128
t39_f47,0.00014451327
t48_f50,0.00014450574
t32_f61,0.00014448527
t79_f53,0.00014447051
t93_f28,0.00014435459
t84_f55,0.00014426903
t25_f42,0.00014425654
t37_f1,0.00014409272
t45_f34,0.00014404731
t93_f41,0.00014386942
t52_f29,0.00014380856
t10_f35,0.00014373063
t44_f44,0.00014371815
t24_f7,0.00014364213
t74_f61,0.00014351518
t65_f50,0.00014349057
t66_f0,0.00014334905
t91_f50,0.00014328083
t47_f43,0.00014305043
t59_f2,0.00014291312
t4_f51,0.00014269327
t15_f42,0.0001425852
t84_f51,0.00014252866
t107_f52,0.00014224373
t44_f6,0.00014176578
t22_f43,0.00014175504
t30_f19,0.00014154422
t110_f44,0.00014150226
t103_f61,0.00014077811
t13_f59,0.0001405986
t55_f29,0.00014041552
t6_f61,0.00014010484
t75_f53,0.0001400095
t10_f63,0.00013988106
t21_f42,0.00013942402
t50_f52,0.0001385784
t32_f53,0.00013851229
t78_f28,0.00013830644
t14_f40,0.0001379611
t54_f35,0.00013783378
t117_f43,0.00013779778
t114_f52,0.00013758798
t113_f51,0.00013755065
t23_f59,0.00013750035
t19_f63,0.00013745067
t16_f7,0.0001369682
t42_f47,0.00013683071
t119_f61,0.0001365345
t103_f52,0.00013645482
t23_f51,0.00013642736
t111_f24,0.00013635831
t51_f62,0.00013611568
t77_f45,0.00013593881
t3_f47,0.00013593037
t110_f5,0.00013562162
t61_f35,0.00013556202
t34_f63,0.00013547041
t94_f52,0.00013535381
t112_f50,0.00013532986
t114_f4,0.00013518917
t56_f61,0.00013489826
t30_f61,0.00013468681
t106_f50,0.00013467202
t35_f43,0.00013412979
t51_f52,0.00013404661
t24_f50,0.00013381243
t36_f63,0.00013379254
t9_f2,0.00013370434
t23_f34,0.00013364054
t51_f61,0.00013362906
t88_f62,0.00013342452
t6_f4,0.00013341941
t65_f28,0.00013341897
t72_f44,0.0001333216
t37_f51,0.00013304154
t127_f45,0.00013276255
t88_f35,0.00013257007
t4_f24,0.00013233595
t72_f25,0.00013197401
t115_f51,0.0001318283
t46_f53,0.00013182212
t103_f51,0.00013140711
t22_f0,0.00013109007
t54_f59,0.00013084286
t75_f51,0.00013080398
t112_f43,0.00013075961
t26_f35,0.00013052003
t17_f45,0.00013042959
t106_f45,0.0001303878
t123_f37,0.0001301874
t108_f4,0.00013012506
t9_f63,0.0001301187
t8_f28,0.0001300323
t10_f0,0.00012997146
t48_f40,0.00012971532
t25_f50,0.00012958032
t40_f42,0.0001290759
t123_f31,0.0001288356
t127_f0,0.00012882493
t40_f35,0.0001288243
t109_f16,0.00012878078
t104_f47,0.00012874631
t56_f41,0.00012858314
t39_f41,0.00012834115
t49_f34,0.00012815947
t103_f50,0.00012813829
t0_f5,0.00012799165
t23_f44,0.00012781382
t7_f25,0.00012779656
t15_f40,0.0001274477
t35_f34,0.0001272436
t118_f43,0.00012720533
t28_f50,0.00012718969
t38_f34,0.00012715568
t81_f43,0.00012708644
t123_f3,0.00012664564
t97_f52,0.00012657416
t114_f2,0.00012652311
t25_f60,0.00012643565
t44_f1,0.0001262861
t105_f30,0.00012606078
t21_f1,0.00012601186
t100_f45,0.0001259444
t31_f41,0.00012577885
t117_f5,0.00012575647
t84_f41,0.000125623
t83_f34,0.00012538297
t70_f51,0.00012535714
t9_f43,0.00012525037
t38_f35,0.00012516942
t14_f28,0.00012513706
t41_f52,0.00012511088
t7_f63,0.00012498055
t7_f29,0.00012493023
t117_f40,0.00012482262
t124_f30,0.00012459012
t68_f28,0.00012430787
t23_f41,0.00012430639
t43_f52,0.00012429673
t101_f47,0.00012391692
t26_f2,0.00012361167
t124_f28,0.00012354495
t33_f50,0.00012348537
t118_f59,0.00012310046
t100_f42,0.00012309992
t4_f52,0.0001230973
t24_f0,0.00012303152
t79_f62,0.00012286026
t89_f51,0.00012262189
t118_f61,0.00012189741
t55_f63,0.00012181897
t29_f44,0.0001217761
t73_f14,0.00012176079
t48_f41,0.00012150856
t31_f2,0.00012108269
t109_f63,0.00012103998
t25_f28,0.00012097727
t81_f59,0.000120919656
t39_f59,0.000120843935
t98_f17,0.000120799916
t7_f44,0.00012065422
t2_f30,0.000120562276
t120_f51,0.00012050216
t112_f61,0.00012030813
t23_f50,0.0001203071
t3_f43,0.00012029786
t8_f41,0.00012027942
t41_f61,0.000120212484
t20_f0,0.00011986593
t125_f62,0.00011986051
t0_f43,0.00011985833
