feature,importance
t10_f0,0.00018644272
t7_f52,0.00018625888
t89_f57,0.00018573609
t51_f55,0.00018540096
t47_f50,0.00018516963
t19_f4,0.0001849051
t114_f0,0.00018446008
t110_f35,0.00018442789
t122_f44,0.00018438757
t68_f52,0.0001835839
t18_f16,0.00018356334
t2_f29,0.00018343976
t73_f52,0.00018320525
t110_f45,0.000182907
t60_f30,0.00018276504
t13_f44,0.0001827361
t22_f60,0.00018269767
t78_f31,0.00018266086
t28_f40,0.00018257299
t60_f55,0.0001822581
t117_f53,0.0001820184
t83_f37,0.0001815733
t71_f59,0.00018156595
t25_f31,0.00018150815
t32_f56,0.0001814744
t108_f25,0.00018134445
t98_f41,0.00018129764
t124_f62,0.00018117759
t66_f50,0.00018107494
t56_f62,0.00018100339
t13_f62,0.00018024139
t19_f3,0.00018007471
t99_f45,0.0001799924
t125_f48,0.00017986928
t16_f25,0.0001797663
t4_f43,0.00017948865
t67_f18,0.00017933546
t65_f59,0.00017932548
t42_f45,0.00017931614
t126_f29,0.00017927113
t90_f12,0.00017910072
t126_f40,0.00017836863
t87_f1,0.00017836622
t122_f50,0.00017831934
t61_f43,0.00017827468
t126_f42,0.00017761117
t27_f56,0.00017752631
t89_f44,0.0001772659
t27_f61,0.000176834
t119_f60,0.00017659289
t29_f37,0.00017655446
t126_f16,0.00017631215
t107_f25,0.00017616808
t107_f45,0.00017597759
t125_f6,0.00017591046
t103_f51,0.00017584306
t107_f62,0.00017573968
t5_f16,0.00017568114
t85_f62,0.0001755405
t80_f1,0.00017542175
t91_f31,0.00017524368
t79_f57,0.00017520109
t1_f50,0.0001750195
t1_f18,0.00017498559
t34_f50,0.00017497574
t37_f30,0.00017482608
t115_f29,0.00017470724
t121_f57,0.00017453634
t36_f29,0.00017432388
t63_f51,0.00017429686
t97_f59,0.00017419762
t38_f47,0.00017406778
t127_f28,0.00017398261
t102_f25,0.00017387272
t86_f45,0.00017301638
t29_f51,0.0001729599
t127_f7,0.00017286473
t43_f44,0.00017280073
t3_f31,0.00017271435
t0_f22,0.00017238667
t82_f18,0.00017230383
t51_f41,0.00017198992
t24_f41,0.00017194552
t1_f40,0.00017187305
t40_f50,0.00017174952
t25_f57,0.00017148517
t52_f63,0.00017146043
t6_f34,0.00017127447
t37_f61,0.00017093934
t108_f0,0.00017078809
t32_f51,0.00017073171
t90_f48,0.00017061098
t85_f63,0.00017055104
t94_f52,0.00017046997
t9_f43,0.00017044466
t9_f44,0.00017043692
t13_f60,0.00017006963
t12_f46,0.00017001719
t98_f50,0.00016982651
t65_f53,0.0001697748
t83_f24,0.00016951558
t2_f17,0.00016899395
t33_f52,0.00016883588
t59_f29,0.00016881044
t41_f28,0.00016873005
t48_f28,0.00016870062
t3_f44,0.00016863832
t41_f50,0.00016863397
t50_f24,0.00016857263
t92_f52,0.00016843718
t10_f50,0.00016824296
t96_f25,0.00016812369
t65_f34,0.00016795407
t118_f42,0.00016781849
t36_f50,0.00016776905
t79_f31,0.00016773022
t110_f6,0.00016739768
t5_f41,0.00016728349
t5_f50,0.00016701626
t65_f43,0.00016677367
t22_f44,0.00016676723
t10_f52,0.00016673001
t84_f55,0.00016662589
t52_f40,0.00016655239
t87_f26,0.00016635562
t107_f51,0.00016627426
t19_f57,0.00016619469
t9_f18,0.0001654767
t19_f42,0.00016501018
t33_f40,0.0001647671
t5_f25,0.00016471591
t89_f45,0.00016442785
t84_f53,0.00016437907
t0_f44,0.0001640341
t127_f18,0.00016390071
t2_f4,0.00016379019
t76_f40,0.00016375759
t45_f63,0.0001636609
t85_f6,0.000163625
t9_f52,0.00016356586
t83_f47,0.0001635099
t65_f58,0.00016348087
t7_f57,0.00016337489
t47_f60,0.0001633204
t37_f43,0.00016326414
t21_f44,0.00016319778
t117_f28,0.00016291512
t117_f52,0.00016260384
t93_f56,0.00016256719
t70_f40,0.00016237599
t77_f61,0.00016235786
t36_f44,0.00016233996
t115_f57,0.00016233964
t103_f63,0.00016228366
t118_f35,0.00016224889
t59_f0,0.00016196517
t87_f22,0.00016186528
t33_f45,0.00016174864
t95_f0,0.00016172751
t108_f28,0.00016155715
t32_f34,0.00016153713
t108_f8,0.00016152866
t19_f63,0.0001613656
t14_f41,0.00016095248
t95_f44,0.00016081815
t54_f52,0.00016055563
t118_f16,0.00016038519
t113_f6,0.00016035479
t71_f46,0.00016035448
t0_f4,0.00016028133
t119_f17,0.00016027954
t27_f19,0.00016026713
t78_f20,0.00016019664
t77_f45,0.00016018382
t88_f32,0.00016003093
t71_f16,0.00015962942
t95_f3,0.00015950411
t41_f59,0.00015894447
t29_f62,0.00015894294
t85_f30,0.00015888416
t112_f28,0.00015888023
t89_f47,0.00015884131
t89_f59,0.00015881841
t41_f52,0.00015866989
t98_f56,0.00015863193
t0_f57,0.00015857663
t13_f52,0.00015857436
t65_f63,0.00015840997
t42_f56,0.00015824901
t118_f12,0.00015824237
t51_f42,0.00015822845
t56_f47,0.00015785289
t121_f59,0.00015781347
t69_f61,0.00015764583
t40_f62,0.00015747991
t90_f19,0.00015736379
t103_f53,0.00015735754
t94_f38,0.00015730511
t50_f52,0.00015730307
t95_f29,0.00015671959
t113_f19,0.00015669482
t118_f31,0.00015664365
t12_f17,0.00015611088
t119_f0,0.0001560232
t33_f47,0.00015593799
t110_f34,0.00015587825
t4_f40,0.00015586686
t23_f4,0.00015584222
t35_f50,0.00015578057
t5_f24,0.00015575392
t74_f57,0.00015569264
t8_f60,0.00015557422
t116_f2,0.00015538924
t84_f25,0.00015525678
t118_f34,0.00015525392
t117_f44,0.00015508763
t72_f46,0.00015508223
t94_f60,0.0001550022
t14_f59,0.00015485685
t34_f11,0.00015474368
t60_f56,0.00015455998
t23_f57,0.00015446896
t31_f41,0.0001541787
t62_f31,0.00015403882
t54_f50,0.00015357272
t10_f16,0.00015356223
t92_f31,0.000153486
t126_f12,0.0001534387
t62_f52,0.00015340639
t57_f3,0.00015319932
t19_f11,0.00015310063
t45_f44,0.00015309815
t61_f40,0.00015307133
t73_f61,0.00015292822
t109_f58,0.00015271542
t117_f18,0.00015270713
t20_f47,0.00015248237
t9_f63,0.00015245896
t53_f61,0.00015224847
t13_f23,0.00015198113
t46_f19,0.0001519353
t104_f51,0.00015192019
t41_f12,0.00015180121
t42_f55,0.00015080109
t6_f60,0.00015057079
t48_f29,0.00015053508
t55_f18,0.00015042392
t30_f59,0.00015039835
t62_f38,0.00015037938
t53_f42,0.00015003444
t30_f52,0.00015001571
t18_f62,0.00014998404
t7_f50,0.00014998042
t57_f58,0.00014997284
t109_f6,0.00014978353
t89_f4,0.00014965105
t28_f60,0.00014925978
t9_f30,0.00014919728
t10_f11,0.0001491432
t23_f56,0.00014912778
t20_f25,0.00014895029
t90_f63,0.00014893388
t9_f29,0.00014881726
t85_f45,0.00014878964
t26_f44,0.00014871417
t88_f50,0.00014855238
t21_f9,0.0001484893
t81_f45,0.00014847412
t98_f52,0.00014834631
t32_f1,0.00014808864
t61_f63,0.00014806801
t114_f41,0.00014800885
t92_f7,0.0001479803
t93_f53,0.00014793052
t34_f26,0.00014768122
t87_f17,0.00014714978
t45_f43,0.00014693516
t4_f41,0.00014689479
t67_f45,0.00014677655
t117_f62,0.00014658183
t0_f50,0.00014644794
t92_f34,0.00014636084
t58_f34,0.00014634171
t69_f25,0.00014629887
t59_f23,0.00014617748
t43_f41,0.00014610069
t32_f45,0.00014592621
t49_f50,0.00014577936
t43_f34,0.00014572118
t61_f1,0.00014569625
t42_f47,0.00014553546
t91_f33,0.00014533813
t47_f52,0.00014503491
t124_f59,0.00014491701
t85_f23,0.00014490311
t21_f52,0.00014486858
t12_f5,0.00014481058
t113_f59,0.00014449746
t44_f50,0.00014445826
t42_f26,0.00014439931
t77_f31,0.00014425942
t22_f53,0.00014390092
t51_f26,0.00014385265
t38_f12,0.00014385032
t94_f3,0.00014384445
t110_f22,0.00014384204
t67_f25,0.00014383678
t38_f43,0.00014383523
t20_f50,0.00014373232
t17_f34,0.00014367192
t80_f31,0.00014361065
t56_f16,0.000143554
t93_f57,0.00014344156
t28_f41,0.00014324911
t117_f50,0.0001431799
t90_f0,0.00014311669
t24_f46,0.00014303543
t23_f1,0.00014282446
t122_f30,0.00014265325
t28_f6,0.00014236876
t125_f34,0.00014219375
t5_f44,0.00014209321
t35_f37,0.00014208551
t93_f63,0.00014204497
t73_f37,0.00014195319
t76_f50,0.00014181071
t124_f31,0.00014179312
t116_f1,0.00014175686
t125_f60,0.0001415269
t80_f44,0.00014138747
t10_f29,0.00014131048
t4_f44,0.00014077748
t88_f31,0.00014065561
t100_f20,0.00014053765
t9_f59,0.00014046906
t58_f59,0.00014045853
t115_f50,0.00014043432
t78_f30,0.00013979938
t26_f29,0.00013978318
t115_f59,0.00013951497
t103_f40,0.00013946998
t75_f44,0.00013935438
t123_f37,0.0001392874
t116_f31,0.00013926691
t118_f57,0.00013926363
t11_f19,0.00013916193
t101_f1,0.00013903226
t89_f41,0.00013900286
t2_f31,0.00013888461
t112_f56,0.00013870971
t58_f62,0.00013825163
t66_f43,0.0001381777
t123_f22,0.00013815783
t3_f41,0.00013808286
t51_f51,0.00013796195
t29_f30,0.00013776192
t47_f25,0.00013770387
t56_f43,0.00013754742
t112_f47,0.00013745429
t121_f18,0.00013736705
t18_f43,0.00013724387
t124_f37,0.00013721005
t31_f23,0.00013696928
t66_f7,0.00013696527
t125_f11,0.00013694099
t112_f13,0.00013688052
t85_f44,0.0001368691
t107_f39,0.00013683157
t35_f63,0.00013682437
t71_f45,0.00013642793
t123_f45,0.00013621252
t1_f0,0.00013608304
t93_f54,0.00013607666
t45_f0,0.00013597118
t64_f3,0.00013586748
t127_f6,0.00013578034
t1_f42,0.00013556673
t74_f58,0.00013552982
t56_f50,0.00013523412
t50_f23,0.00013523396
t59_f52,0.00013521817
t124_f28,0.00013521426
t84_f60,0.00013516643
t0_f30,0.00013512721
t52_f11,0.0001350639
t124_f23,0.0001350132
t80_f34,0.00013492949
t38_f3,0.00013483594
t61_f18,0.00013476354
t78_f7,0.00013464928
t33_f16,0.00013463515
t7_f7,0.00013451664
t5_f40,0.00013442617
t103_f50,0.00013436613
t65_f37,0.00013421089
t48_f3,0.00013404977
t37_f48,0.00013401522
t30_f47,0.00013399673
t105_f31,0.00013390488
t18_f51,0.0001339033
t123_f40,0.00013385972
t13_f34,0.00013383581
t9_f16,0.00013361692
t0_f5,0.00013327466
t63_f59,0.00013324455
t67_f35,0.00013322946
t19_f18,0.0001332145
t48_f59,0.0001331674
t19_f7,0.0001331514
t0_f40,0.00013314428
t102_f40,0.0001331344
t123_f59,0.00013303882
t122_f16,0.00013280076
t107_f35,0.00013278166
t107_f31,0.00013267266
t112_f50,0.00013253886
t116_f42,0.00013231018
t4_f57,0.00013230977
t61_f24,0.00013228813
t14_f30,0.00013227074
t82_f62,0.00013223407
t102_f63,0.00013217053
t79_f25,0.00013158793
t2_f58,0.00013143406
t89_f63,0.00013132882
t13_f58,0.00013123582
t0_f16,0.00013121174
t116_f40,0.00013116296
t108_f45,0.00013106583
t75_f19,0.00013095568
t45_f34,0.0001308115
t56_f13,0.00013060309
t94_f44,0.00013018206
t25_f60,0.00013011356
t33_f42,0.00013010637
t79_f55,0.00013005266
t101_f2,0.00013004425
t94_f50,0.0001299176
t106_f15,0.00012977923
t41_f35,0.00012959518
t72_f25,0.00012946113
t37_f52,0.00012917812
t46_f53,0.00012917744
t77_f50,0.00012917056
t103_f42,0.0001290991
t75_f2,0.00012909893
t81_f11,0.0001290812
t57_f34,0.00012907671
t13_f24,0.00012898009
t127_f31,0.00012891098
t114_f31,0.00012885465
t47_f3,0.00012885075
t26_f49,0.00012868091
t56_f45,0.00012867493
t5_f0,0.00012860935
t116_f34,0.00012819814
t59_f40,0.00012817961
t113_f3,0.0001281544
t105_f45,0.00012809722
t109_f34,0.00012798996
t85_f52,0.00012791128
t18_f57,0.00012787999
t0_f1,0.00012783972
t85_f7,0.0001277833
t12_f60,0.0001277765
t76_f28,0.0001277645
t123_f41,0.00012770282
t127_f29,0.00012738773
t125_f31,0.00012723857
t83_f42,0.0001271502
t107_f59,0.00012714927
t72_f42,0.00012709174
t24_f60,0.00012697265
t35_f44,0.00012695431
t54_f25,0.00012688797
t111_f63,0.00012688735
t123_f5,0.00012684434
t95_f43,0.00012674833
t122_f62,0.00012662596
t89_f56,0.00012659427
t104_f2,0.00012654868
t6_f59,0.000126516
t92_f50,0.00012644245
t57_f40,0.00012613152
t3_f15,0.00012612587
t76_f31,0.00012600094
t79_f63,0.0001259712
t28_f10,0.00012594169
t28_f45,0.00012584131
t82_f45,0.00012580237
t11_f52,0.00012567136
t69_f31,0.00012564598
t114_f52,0.00012563134
t87_f10,0.00012515637
t56_f52,0.00012507984
t8_f61,0.0001250229
t44_f44,0.00012501578
t126_f18,0.00012491544
t82_f31,0.00012474507
t107_f10,0.00012467586
t47_f2,0.00012457432
t31_f50,0.00012456674
t58_f63,0.00012445015
t89_f54,0.0001240613
t25_f61,0.00012400789
t30_f7,0.00012395474
t53_f52,0.00012376368
t37_f9,0.00012363357
t18_f28,0.00012350453
t46_f59,0.00012349496
t9_f41,0.00012336632
t114_f47,0.00012334743
t88_f40,0.00012328119
t37_f42,0.00012326262
t75_f50,0.0001232081
t127_f0,0.00012316748
t33_f34,0.00012314298
t89_f43,0.00012313036
t108_f1,0.00012309353
t81_f34,0.0001230615
t116_f12,0.0001230104
t113_f41,0.00012274238
t79_f39,0.00012273723
t0_f43,0.00012268095
t0_f31,0.00012248197
t42_f42,0.00012247961
t88_f56,0.00012243827
t19_f41,0.00012234334
t23_f22,0.00012232483
t40_f45,0.00012228162
t120_f49,0.00012226262
t17_f52,0.00012214994
t18_f42,0.0001221391
t25_f41,0.00012211468
t90_f41,0.00012208075
t99_f35,0.00012198399
t125_f16,0.00012190631
t10_f44,0.00012184145
t108_f44,0.00012181594
t33_f41,0.000121775396
t47_f31,0.00012176311
t124_f1,0.000121563484
t108_f19,0.00012154665
t89_f1,0.00012152541
t75_f28,0.000121470686
t109_f31,0.00012142677
t49_f45,0.00012135421
t122_f40,0.00012130412
t48_f11,0.000121238365
t40_f36,0.00012090472
t22_f48,0.000120895544
t44_f34,0.000120863944
t121_f1,0.00012081758
t57_f41,0.000120811106
t127_f59,0.000120764525
t74_f39,0.00012073715
t27_f42,0.00012058933
t105_f34,0.000120222794
t87_f44,0.00012010773
t26_f1,0.00012001653
t57_f30,0.000119872646
t14_f0,0.00011986953
t122_f14,0.00011969415
t33_f61,0.00011962005
t13_f57,0.000119518925
t106_f44,0.00011951655
t19_f50,0.00011949017
t9_f42,0.00011934912
t56_f31,0.00011928471
t20_f19,0.00011924344
t52_f39,0.00011917744
t84_f54,0.000119078744
t104_f20,0.00011905602
t75_f17,0.000118911186
t109_f0,0.00011885483
t127_f48,0.00011876689
t22_f29,0.00011870349
t103_f57,0.000118645105
t70_f41,0.00011862636
t94_f35,0.000118550684
t38_f44,0.000118297634
t46_f47,0.00011811959
t57_f46,0.0001178476
t51_f17,0.00011781233
t23_f50,0.000117726624
t32_f42,0.00011766429
t71_f1,0.00011759338
t117_f45,0.00011744522
t25_f37,0.00011722723
t77_f59,0.000117225194
t79_f61,0.00011720222
t96_f45,0.00011710017
t68_f18,0.000117088006
t65_f44,0.000116916715
t67_f52,0.00011688214
t38_f2,0.00011682356
t4_f31,0.00011681408
t22_f52,0.00011672664
t56_f28,0.000116687355
t101_f51,0.000116658375
t118_f41,0.00011656917
t14_f27,0.00011656382
t88_f44,0.00011656325
t56_f41,0.000116505966
t75_f6,0.00011646372
t94_f16,0.00011628688
t70_f50,0.00011624834
t101_f44,0.0001161111
t56_f19,0.0001159375
t28_f44,0.00011592836
t56_f55,0.00011574839
t48_f31,0.00011566116
t116_f44,0.000115659044
t126_f35,0.00011562259
t18_f63,0.00011549475
t57_f5,0.00011547119
t41_f29,0.00011544163
t62_f63,0.00011540248
t27_f44,0.00011537389
t115_f45,0.000115242496
t44_f43,0.00011516023
t125_f40,0.00011494567
t53_f63,0.00011493352
t56_f42,0.00011493062
t75_f24,0.000114863906
t75_f45,0.00011485928
t51_f50,0.00011485516
t85_f19,0.00011481748
t66_f63,0.000114759096
t62_f62,0.00011455253
t84_f56,0.00011444423
t68_f57,0.00011428315
t4_f17,0.00011426663
t33_f63,0.00011396036
t31_f8,0.00011392616
t12_f33,0.00011382791
t9_f62,0.000113695816
t31_f35,0.00011367576
t38_f1,0.00011352672
t42_f18,0.00011342572
t102_f19,0.00011329736
t54_f43,0.00011312867
t113_f26,0.00011309929
t13_f63,0.000113064314
t37_f44,0.000113053844
t34_f19,0.00011303863
t107_f11,0.00011302407
t94_f28,0.00011292776
t37_f41,0.00011283459
t73_f39,0.000112781025
t74_f48,0.000112754016
t112_f24,0.00011265638
t111_f0,0.00011259913
t107_f63,0.00011254189
t46_f31,0.00011245756
t2_f44,0.0001124109
t27_f1,0.00011223365
t29_f29,0.000112159614
t66_f31,0.000112122376
t108_f17,0.0001120949
t127_f47,0.00011182361
t44_f40,0.000111749054
t34_f43,0.00011165929
t59_f34,0.000111473855
t82_f29,0.000111408364
t66_f44,0.00011131965
t41_f55,0.000111270536
t98_f63,0.00011118893
t63_f19,0.000111093774
t113_f30,0.000111076835
t40_f31,0.00011100556
t104_f0,0.00011099444
t70_f45,0.00011091059
t62_f45,0.00011085772
t34_f23,0.000110660156
t65_f52,0.00011065912
t23_f24,0.00011056629
t105_f60,0.000110548586
t39_f40,0.00011054024
t49_f30,0.00011046561
t63_f63,0.000110451554
t94_f61,0.00011038517
t8_f42,0.00011007943
t19_f21,0.00010999826
t123_f24,0.000109951856
t13_f59,0.00010995153
t113_f16,0.00010993831
t97_f42,0.000109850684
t19_f43,0.000109718196
t21_f35,0.00010970422
t7_f44,0.0001091128
t9_f57,0.00010910997
t10_f30,0.000109040986
t127_f57,0.00010900309
t106_f12,0.000108910055
t94_f14,0.00010888811
t101_f41,0.00010877432
t51_f1,0.00010866288
t118_f63,0.0001085674
t36_f47,0.00010848291
t36_f60,0.00010845329
t42_f31,0.000108402244
t10_f4,0.00010825078
t52_f44,0.00010814327
t115_f41,0.000108066975
t119_f62,0.00010793914
t8_f19,0.00010788897
t58_f29,0.00010786545
t84_f52,0.00010776153
t85_f25,0.00010772158
t67_f44,0.00010767898
t47_f49,0.00010762787
t104_f43,0.0001074267
t14_f5,0.00010739389
t24_f51,0.00010721558
t55_f52,0.000107183834
t104_f60,0.000107125634
t60_f51,0.00010702434
t33_f44,0.00010699853
t69_f33,0.00010699722
t114_f62,0.00010694496
t91_f26,0.00010659998
t94_f40,0.000106588726
t61_f34,0.000106574495
t59_f31,0.00010654947
t48_f25,0.00010653747
t51_f31,0.000106492924
t80_f63,0.0001063585
t3_f52,0.00010614298
t123_f29,0.00010612313
t101_f16,0.00010612194
t108_f48,0.00010611822
t78_f38,0.000106004794
t28_f50,0.00010588332
t105_f42,0.000105811305
t37_f63,0.00010576055
t103_f6,0.000105729705
t121_f52,0.00010558251
t21_f61,0.00010552192
t11_f23,0.00010551551
t124_f35,0.00010550706
t57_f7,0.00010525928
t107_f48,0.00010525264
t117_f57,0.000105194886
t104_f37,0.00010517875
t58_f45,0.00010515355
t84_f41,0.00010512732
t117_f19,0.0001050997
t22_f46,0.00010496241
t86_f63,0.00010479755
t75_f62,0.00010469049
t109_f60,0.00010458716
t79_f50,0.00010457908
t13_f30,0.00010453721
t10_f39,0.00010453719
t72_f61,0.00010450609
t49_f52,0.00010432269
t42_f43,0.000104321516
t81_f61,0.00010416347
t74_f12,0.00010415815
t84_f61,0.00010409262
t117_f20,0.00010404337
t17_f35,0.0001040423
t6_f61,0.00010390339
t4_f42,0.00010381432
t15_f9,0.00010379336
t112_f59,0.00010366148
t40_f44,0.00010363455
t32_f49,0.00010362766
t46_f49,0.00010358216
t75_f43,0.0001034814
t104_f35,0.000103476785
t81_f63,0.00010334264
t40_f52,0.00010328266
t30_f25,0.000103238934
t126_f43,0.00010319976
t100_f3,0.00010317497
t69_f43,0.000103160506
t52_f57,0.0001031442
t52_f52,0.000102994905
t13_f19,0.00010295632
t117_f54,0.00010294866
t16_f29,0.00010291837
t106_f36,0.0001028461
t42_f41,0.00010281492
t127_f35,0.00010275187
t21_f63,0.000102723156
t14_f47,0.000102551225
t38_f63,0.000102531325
t118_f45,0.000102460646
t77_f37,0.000102453465
t6_f1,0.00010242998
t103_f59,0.0001023878
t20_f31,0.000102253536
t32_f31,0.0001022107
t114_f35,0.00010210686
t112_f35,0.000101976635
t124_f29,0.00010196027
t24_f26,0.00010195292
t66_f39,0.00010189836
t12_f63,0.00010165968
t13_f5,0.000101642276
t89_f55,0.00010162499
t26_f28,0.00010160415
t10_f20,0.00010158095
t43_f50,0.00010149003
t99_f34,0.00010132365
t19_f49,0.000101242455
t112_f0,0.000101131394
t119_f41,0.000101130856
t76_f47,0.00010099789
t99_f31,0.000100833495
t29_f44,0.000100765326
t39_f17,0.000100643854
t9_f31,0.00010063618
t65_f61,0.000100604
t66_f29,0.00010058574
t100_f45,0.00010040948
t5_f1,0.00010040541
t71_f30,0.00010039117
t126_f23,0.00010031691
t102_f43,0.00010024485
t118_f47,0.00010023278
t62_f43,0.00010019062
t119_f1,0.000100103796
t105_f29,0.00010005712
t2_f41,0.00010005441
t119_f63,9.995567e-05
t118_f10,9.986733e-05
t115_f49,9.956861e-05
t127_f46,9.95683e-05
t41_f54,9.9562865e-05
t46_f57,9.943367e-05
t122_f18,9.941081e-05
t77_f34,9.9401244e-05
t112_f17,9.931418e-05
t75_f56,9.917184e-05
t116_f25,9.915031e-05
t125_f41,9.904602e-05
t95_f34,9.895285e-05
t28_f21,9.8911405e-05
t42_f29,9.876571e-05
t57_f11,9.869526e-05
t47_f51,9.859118e-05
t103_f11,9.854345e-05
t117_f41,9.83314e-05
t64_f63,9.826406e-05
t123_f23,9.795001e-05
t88_f54,9.786442e-05
t41_f27,9.7809e-05
t1_f41,9.770584e-05
t37_f16,9.763516e-05
t118_f3,9.7541284e-05
t14_f50,9.748659e-05
t104_f6,9.723738e-05
t62_f42,9.719772e-05
t79_f48,9.718097e-05
t71_f43,9.7116164e-05
t12_f41,9.7081276e-05
t98_f40,9.690948e-05
t97_f9,9.6862896e-05
t113_f4,9.684043e-05
t48_f43,9.6618656e-05
t62_f46,9.660875e-05
t4_f25,9.6545475e-05
t9_f28,9.624935e-05
t42_f59,9.601872e-05
t61_f5,9.6003285e-05
t116_f41,9.589856e-05
t96_f46,9.5787924e-05
t92_f0,9.573387e-05
t25_f44,9.5652176e-05
t64_f61,9.560748e-05
t83_f40,9.551084e-05
t104_f57,9.547023e-05
t5_f13,9.546103e-05
t121_f40,9.543525e-05
t119_f31,9.535946e-05
t92_f16,9.5355455e-05
t14_f57,9.5345706e-05
t30_f19,9.525998e-05
t42_f50,9.520573e-05
t97_f17,9.5202086e-05
t23_f19,9.5188785e-05
t9_f50,9.510425e-05
t33_f6,9.506242e-05
t43_f20,9.500491e-05
t24_f42,9.4939955e-05
t93_f29,9.4939955e-05
t104_f5,9.48767e-05
t45_f29,9.480582e-05
t16_f26,9.467939e-05
t9_f22,9.4662915e-05
t126_f3,9.465911e-05
t14_f49,9.463193e-05
t27_f29,9.457163e-05
t86_f62,9.453026e-05
t126_f1,9.4500545e-05
t14_f31,9.440589e-05
t7_f31,9.435997e-05
t57_f52,9.422954e-05
t108_f12,9.422541e-05
t11_f44,9.404669e-05
t60_f21,9.402334e-05
t45_f9,9.3985705e-05
t53_f50,9.394362e-05
t67_f63,9.38311e-05
t71_f25,9.3812356e-05
t121_f41,9.3795876e-05
t6_f25,9.37118e-05
t65_f33,9.3698065e-05
t97_f46,9.368489e-05
t4_f18,9.3662e-05
t110_f41,9.341004e-05
t119_f12,9.324109e-05
t37_f53,9.3236966e-05
t126_f63,9.3174574e-05
t120_f30,9.314567e-05
t105_f46,9.3137154e-05
t43_f61,9.31192e-05
t91_f59,9.306462e-05
t107_f44,9.3003226e-05
t65_f31,9.292494e-05
t111_f41,9.286963e-05
t89_f8,9.2663984e-05
t20_f52,9.261788e-05
t79_f44,9.248012e-05
t11_f29,9.240611e-05
t26_f43,9.238081e-05
t60_f40,9.2369366e-05
t11_f46,9.22982e-05
t34_f63,9.2261536e-05
t20_f41,9.224092e-05
t53_f13,9.2145594e-05
t105_f4,9.2090566e-05
t124_f45,9.1865964e-05
t86_f9,9.183835e-05
t76_f43,9.181305e-05
t101_f26,9.178772e-05
t60_f60,9.162932e-05
t49_f20,9.152328e-05
t80_f51,9.146121e-05
t28_f43,9.137325e-05
t107_f56,9.12699e-05
t101_f63,9.113996e-05
t80_f25,9.111518e-05
t92_f26,9.104429e-05
t99_f44,9.101702e-05
t9_f24,9.085633e-05
t64_f18,9.080353e-05
t42_f8,9.079426e-05
t3_f29,9.0740556e-05
t87_f15,9.068083e-05
t33_f32,9.057047e-05
t40_f59,9.056236e-05
t80_f4,9.053644e-05
t82_f60,9.0506546e-05
t40_f42,9.0492635e-05
t4_f50,9.04854e-05
t51_f40,9.0368645e-05
t61_f50,9.029744e-05
t73_f49,9.0236004e-05
t119_f45,9.0220354e-05
t1_f19,9.016446e-05
t6_f41,9.015259e-05
t32_f25,9.014163e-05
t107_f13,9.010612e-05
t124_f63,9.006468e-05
t43_f29,9.005554e-05
t53_f43,9.0050504e-05
t82_f25,9.0016656e-05
t75_f31,8.9872476e-05
t28_f29,8.98672e-05
t20_f23,8.9837886e-05
t9_f5,8.976916e-05
t72_f32,8.97088e-05
t73_f31,8.9637135e-05
t117_f23,8.949527e-05
t16_f31,8.9476525e-05
t18_f31,8.946594e-05
t35_f19,8.944575e-05
t74_f43,8.939039e-05
t35_f42,8.928601e-05
t47_f42,8.923152e-05
t57_f31,8.92104e-05
t58_f19,8.9161025e-05
t14_f60,8.912109e-05
t101_f57,8.9013134e-05
t112_f46,8.9012196e-05
t107_f19,8.897615e-05
t22_f51,8.89391e-05
t92_f29,8.8747256e-05
t84_f42,8.8722976e-05
t119_f18,8.857466e-05
t94_f41,8.8527435e-05
t126_f41,8.845582e-05
t115_f32,8.836494e-05
t121_f61,8.8358356e-05
t19_f14,8.8204244e-05
t82_f50,8.8122804e-05
t82_f11,8.806393e-05
t121_f31,8.795438e-05
t24_f21,8.791577e-05
t92_f41,8.790646e-05
t93_f17,8.724408e-05
t100_f29,8.7148175e-05
t53_f22,8.6980406e-05
t31_f21,8.693304e-05
t51_f37,8.681825e-05
t14_f3,8.668684e-05
t76_f46,8.6635424e-05
t101_f52,8.6545646e-05
t108_f16,8.6415326e-05
t118_f33,8.638375e-05
t123_f32,8.619985e-05
t118_f32,8.6169515e-05
t31_f34,8.616058e-05
t60_f26,8.5945285e-05
t79_f23,8.593707e-05
t6_f57,8.592352e-05
t35_f23,8.578538e-05
t34_f34,8.576805e-05
t78_f57,8.573353e-05
t38_f25,8.5733525e-05
t27_f39,8.573057e-05
t89_f53,8.55488e-05
t76_f26,8.5465676e-05
t5_f31,8.5337466e-05
t100_f44,8.523661e-05
t97_f44,8.5228385e-05
t21_f59,8.519751e-05
t44_f41,8.5145526e-05
t111_f18,8.5110754e-05
t27_f59,8.48697e-05
t57_f39,8.479641e-05
t117_f12,8.4750776e-05
t109_f17,8.464948e-05
t107_f12,8.462427e-05
t3_f34,8.457152e-05
t19_f9,8.4479994e-05
t84_f40,8.433847e-05
t21_f45,8.430987e-05
t59_f57,8.425774e-05
t117_f29,8.416199e-05
t63_f48,8.40705e-05
t59_f42,8.401627e-05
t98_f28,8.3969964e-05
t77_f48,8.385595e-05
t69_f15,8.382646e-05
t67_f40,8.3806444e-05
t101_f42,8.378391e-05
t88_f25,8.361123e-05
t89_f17,8.358554e-05
t32_f27,8.352666e-05
