feature,importance
t72_f42,0.00033930375
t102_f29,0.00033904891
t121_f45,0.000337843
t126_f47,0.00033773927
t11_f52,0.00033746695
t0_f5,0.0003371444
t113_f42,0.00033705923
t1_f47,0.00033616475
t123_f40,0.00033567232
t37_f55,0.00033471815
t48_f40,0.00033403042
t60_f55,0.000333993
t38_f59,0.00033361212
t123_f28,0.00033305906
t29_f28,0.0003323145
t97_f41,0.00033161067
t16_f42,0.00033105898
t23_f54,0.00033045476
t113_f62,0.00033022268
t64_f43,0.0003301476
t114_f45,0.00032976223
t11_f41,0.00032898528
t3_f61,0.00032808556
t84_f62,0.00032747816
t69_f61,0.00032713206
t94_f18,0.0003264086
t1_f52,0.0003263035
t112_f18,0.00032629378
t109_f60,0.00032551095
t124_f45,0.00032542803
t15_f3,0.00032471394
t45_f0,0.00032405907
t14_f45,0.000323441
t101_f45,0.0003231105
t119_f41,0.00032283072
t15_f44,0.00032271104
t81_f63,0.00032244032
t77_f63,0.00032204547
t95_f30,0.00032187978
t118_f57,0.00032158374
t69_f28,0.00032142212
t89_f61,0.00032140387
t30_f31,0.00032010136
t74_f45,0.0003195668
t48_f28,0.00031918992
t111_f42,0.00031846427
t20_f3,0.000318086
t112_f42,0.00031794157
t73_f50,0.0003179258
t6_f44,0.00031783493
t71_f40,0.00031775676
t7_f52,0.0003174299
t35_f42,0.0003172155
t120_f52,0.00031679997
t32_f62,0.00031598238
t55_f53,0.00031580677
t51_f53,0.00031517478
t10_f42,0.00031504722
t124_f7,0.0003148307
t89_f22,0.000313421
t105_f45,0.00031318137
t8_f44,0.00031255765
t112_f44,0.00031228652
t40_f42,0.00031151302
t35_f52,0.00031139547
t20_f1,0.00031039733
t83_f28,0.0003103771
t70_f54,0.00031020536
t21_f41,0.00030945957
t21_f17,0.0003088311
t4_f58,0.00030869988
t34_f5,0.0003086638
t12_f51,0.00030833326
t90_f42,0.0003080487
t4_f51,0.0003078875
t127_f42,0.0003077236
t52_f43,0.0003073318
t18_f59,0.00030711875
t122_f52,0.00030705184
t112_f30,0.0003069503
t40_f30,0.00030585218
t53_f28,0.00030405095
t7_f45,0.00030374317
t102_f44,0.00030352472
t16_f31,0.00030348037
t90_f51,0.00030344096
t61_f62,0.00030311078
t112_f56,0.00030297213
t64_f34,0.0003029006
t121_f43,0.00030280882
t77_f40,0.00030264512
t111_f18,0.0003020509
t125_f7,0.00030141126
t20_f52,0.00030140253
t7_f34,0.00030122497
t109_f52,0.00030100835
t119_f52,0.0003006018
t46_f62,0.00030053235
t94_f41,0.00030008145
t4_f61,0.0002998652
t107_f52,0.00029983808
t16_f7,0.00029964602
t19_f28,0.00029941628
t119_f63,0.00029934384
t100_f45,0.0002990894
t83_f42,0.00029903883
t53_f43,0.0002984729
t51_f59,0.00029829153
t5_f63,0.00029806184
t32_f53,0.00029735448
t106_f40,0.00029603764
t48_f14,0.00029550696
t3_f24,0.00029548994
t99_f24,0.00029526258
t121_f1,0.00029508324
t21_f43,0.000294887
t10_f51,0.0002945171
t1_f2,0.00029373742
t127_f0,0.00029358265
t85_f43,0.00029341283
t46_f56,0.00029305456
t54_f50,0.00029299362
t1_f62,0.0002928862
t63_f52,0.00029277365
t40_f51,0.00029208392
t35_f38,0.00029112046
t4_f54,0.00029064793
t105_f28,0.00029021828
t120_f12,0.0002899501
t72_f14,0.00028965625
t101_f3,0.00028935864
t70_f16,0.0002887995
t57_f7,0.00028846192
t46_f40,0.00028833983
t104_f24,0.00028779922
t12_f30,0.00028769544
t52_f4,0.00028754247
t22_f53,0.00028740542
t127_f4,0.0002873117
t75_f6,0.00028693373
t10_f50,0.00028683234
t20_f43,0.00028674913
t113_f52,0.00028658187
t112_f61,0.000286345
t81_f45,0.0002862326
t33_f44,0.0002851879
t32_f45,0.00028500918
t117_f56,0.0002844129
t2_f43,0.00028424553
t78_f44,0.0002842131
t7_f58,0.0002838096
t107_f41,0.00028285023
t79_f57,0.00028262325
t50_f40,0.0002824101
t25_f50,0.0002822682
t7_f41,0.00028136148
t118_f50,0.00028095592
t98_f59,0.00028094073
t83_f52,0.00028066937
t47_f51,0.0002805347
t112_f28,0.00027993685
t9_f30,0.00027981098
t88_f40,0.00027967026
t55_f44,0.00027899837
t127_f28,0.00027806842
t99_f44,0.000277848
t0_f57,0.0002778404
t121_f44,0.0002778086
t23_f61,0.0002777823
t108_f30,0.00027778035
t21_f16,0.00027776195
t0_f62,0.0002775364
t76_f44,0.00027743506
t107_f40,0.0002773721
t0_f42,0.0002771591
t104_f44,0.0002768316
t122_f40,0.00027660868
t23_f30,0.00027612588
t56_f28,0.0002759449
t63_f34,0.0002758244
t49_f52,0.00027553507
t111_f29,0.00027522666
t36_f63,0.00027518612
t28_f24,0.00027514863
t14_f40,0.00027492916
t105_f29,0.00027491222
t39_f63,0.00027489
t18_f44,0.00027463937
t95_f25,0.00027440168
t87_f42,0.0002743985
t93_f63,0.00027416443
t55_f52,0.0002739511
t52_f2,0.00027289952
t76_f19,0.00027263345
t113_f45,0.00027257283
t115_f24,0.00027255577
t13_f41,0.00027193007
t27_f62,0.0002718721
t96_f41,0.00027180053
t19_f60,0.00027176263
t124_f63,0.0002717574
t92_f51,0.00027166333
t2_f63,0.00027071586
t55_f40,0.00027035407
t122_f44,0.0002703099
t89_f51,0.0002690191
t113_f44,0.00026868936
t60_f61,0.00026808737
t92_f47,0.0002680348
t122_f1,0.00026774866
t108_f44,0.00026765018
t76_f29,0.00026696382
t90_f57,0.00026645517
t3_f57,0.00026628282
t52_f6,0.00026617214
t126_f40,0.00026608328
t58_f50,0.00026535583
t123_f62,0.00026525048
t117_f22,0.0002651136
t20_f45,0.00026469363
t104_f5,0.0002646743
t50_f52,0.00026413382
t70_f51,0.00026392334
t23_f52,0.000263839
t109_f45,0.00026377154
t21_f0,0.00026365544
t111_f44,0.00026362936
t45_f61,0.00026359834
t109_f50,0.000262512
t61_f43,0.00026228724
t99_f42,0.00026217874
t117_f51,0.00026143575
t20_f44,0.00026121072
t113_f4,0.00026093735
t81_f61,0.0002606922
t32_f54,0.0002605268
t35_f30,0.00026044235
t3_f43,0.00026028237
t34_f31,0.00026026292
t37_f30,0.00026015448
t63_f63,0.00026010707
t76_f25,0.0002600062
t60_f56,0.00025972503
t26_f44,0.00025929097
t100_f47,0.00025924883
t58_f45,0.00025902007
t115_f28,0.00025884554
t75_f57,0.00025881213
t72_f44,0.00025865424
t125_f40,0.0002579038
t66_f45,0.00025789542
t115_f58,0.0002578175
t101_f52,0.0002576679
t43_f47,0.00025763523
t81_f3,0.00025731383
t112_f43,0.0002568432
t82_f14,0.00025656307
t57_f52,0.0002555931
t41_f56,0.00025555346
t40_f45,0.00025554016
t11_f34,0.00025530197
t13_f57,0.00025512237
t87_f51,0.0002550807
t32_f56,0.00025493445
t120_f61,0.0002548045
t71_f16,0.00025455473
t79_f41,0.00025421276
t79_f53,0.00025396206
t28_f40,0.00025379047
t51_f41,0.00025324072
t83_f61,0.00025275061
t9_f44,0.0002526391
t112_f57,0.00025244115
t58_f34,0.00025225474
t122_f18,0.00025224936
t88_f55,0.00025185046
t72_f43,0.00025176015
t99_f63,0.00025148844
t115_f7,0.00025133652
t72_f31,0.0002512099
t82_f63,0.00025101737
t90_f0,0.0002504401
t102_f18,0.00025027862
t101_f44,0.00025009713
t74_f55,0.00024986424
t113_f43,0.00024963505
t115_f30,0.00024943825
t103_f51,0.00024936165
t10_f44,0.00024920783
t17_f45,0.00024908304
t108_f52,0.00024871025
t36_f45,0.00024849645
t93_f52,0.0002482616
t67_f52,0.00024820617
t8_f43,0.00024776426
t79_f1,0.0002475505
t73_f44,0.00024715537
t18_f55,0.0002470351
t120_f62,0.00024678741
t88_f63,0.00024668555
t0_f59,0.0002466511
t89_f45,0.00024647618
t47_f63,0.00024642918
t84_f55,0.0002461451
t61_f44,0.00024582556
t104_f31,0.00024562774
t2_f41,0.0002452442
t110_f40,0.0002447991
t60_f51,0.0002447199
t3_f29,0.00024424895
t10_f45,0.00024419435
t18_f61,0.0002441938
t88_f61,0.00024366361
t47_f30,0.00024365608
t124_f47,0.00024350565
t75_f58,0.00024331431
t25_f41,0.00024310462
t117_f42,0.00024304018
t94_f59,0.00024268434
t2_f45,0.00024243398
t50_f44,0.00024238288
t79_f44,0.00024203066
t106_f44,0.00024181443
t1_f35,0.00024156527
t4_f52,0.00024143035
t10_f40,0.00024137154
t30_f59,0.0002412676
t82_f40,0.00024103274
t56_f53,0.00024066886
t81_f50,0.00024048256
t83_f45,0.00024034006
t97_f31,0.00023996732
t56_f61,0.00023986728
t6_f3,0.00023946195
t38_f29,0.0002393801
t24_f52,0.00023906905
t28_f7,0.00023895208
t122_f51,0.00023894013
t71_f51,0.00023869833
t83_f44,0.00023863891
t103_f62,0.00023830408
t75_f44,0.00023823131
t22_f63,0.00023788339
t108_f51,0.00023785194
t98_f30,0.00023780501
t67_f51,0.00023752743
t85_f6,0.00023732193
t4_f1,0.00023731962
t23_f5,0.0002370895
t119_f45,0.00023702768
t103_f61,0.00023701048
t88_f62,0.00023653114
t49_f45,0.00023652942
t16_f44,0.00023600203
t11_f59,0.00023583522
t87_f23,0.00023520748
t113_f31,0.00023504577
t27_f29,0.00023492168
t23_f51,0.00023462647
t11_f42,0.00023403349
t114_f41,0.00023385242
t117_f53,0.00023369408
t105_f40,0.00023365911
t126_f42,0.00023343341
t45_f52,0.00023336515
t11_f1,0.00023317235
t119_f44,0.0002328806
t127_f18,0.00023236261
t85_f47,0.00023234171
t43_f52,0.00023226206
t46_f61,0.00023222643
t76_f43,0.00023202044
t78_f40,0.00023198537
t125_f43,0.00023154002
t122_f61,0.00023148864
t67_f50,0.00023144831
t88_f56,0.00023143343
t110_f0,0.00023126004
t46_f53,0.00023124467
t0_f63,0.00023119723
t127_f30,0.00023098537
t110_f41,0.00023078834
t109_f59,0.0002306797
t56_f51,0.00023065147
t7_f44,0.00023035333
t42_f34,0.00023029755
t34_f52,0.00023004397
t4_f44,0.00022995617
t51_f62,0.00022973465
t112_f45,0.000229585
t75_f51,0.00022903328
t65_f53,0.0002289463
t91_f28,0.00022857492
t93_f62,0.00022830506
t34_f2,0.00022814215
t110_f52,0.0002279865
t65_f44,0.0002279824
t32_f60,0.00022756855
t87_f63,0.00022678537
t23_f58,0.00022674991
t0_f7,0.00022636856
t23_f44,0.00022624803
t101_f57,0.00022512324
t51_f42,0.00022484399
t124_f43,0.00022477868
t123_f47,0.00022470823
t79_f45,0.00022470344
t61_f61,0.00022452648
t72_f62,0.00022427441
t9_f0,0.00022417141
t38_f34,0.0002236119
t100_f61,0.0002235618
t56_f56,0.00022349264
t92_f42,0.00022337066
t15_f52,0.0002233004
t116_f16,0.00022325588
t91_f44,0.00022316878
t79_f43,0.00022307812
t33_f61,0.00022296305
t89_f54,0.00022262025
t21_f2,0.00022244095
t37_f51,0.00022240575
t39_f61,0.00022230724
t49_f58,0.00022223058
t5_f60,0.0002220083
t93_f51,0.0002215136
t15_f59,0.00022136356
t80_f28,0.00022127395
t102_f24,0.00022107048
t84_f41,0.00022071802
t1_f34,0.0002205698
t64_f45,0.00022050725
t41_f59,0.0002202997
t103_f30,0.0002202537
t33_f60,0.00022005178
t68_f42,0.00021969074
t98_f42,0.00021953546
t102_f63,0.00021947033
t84_f61,0.00021924448
t70_f45,0.0002191398
t94_f1,0.00021856173
t117_f45,0.00021761189
t77_f31,0.00021757893
t82_f45,0.00021713584
t47_f52,0.00021711964
t117_f18,0.00021685613
t36_f16,0.00021657698
t25_f45,0.00021654423
t59_f6,0.0002159675
t23_f56,0.00021530979
t68_f44,0.00021525526
t14_f50,0.0002151848
t26_f12,0.0002150218
t64_f59,0.00021496869
t107_f61,0.00021430339
t90_f6,0.00021410294
t85_f42,0.00021347526
t75_f61,0.00021343371
t113_f40,0.00021314136
t87_f43,0.00021311021
t54_f52,0.00021243126
t54_f6,0.00021232902
t70_f1,0.00021138373
